datetime,WindDir,Wind Speed(km/h),lat,long
2016-03-09 16:00:00,255,11,14.0041,99.5483
2016-03-09 19:00:00,245,17,14.0041,99.5483
2016-03-09 22:00:00,260,14,14.0041,99.5483
2016-03-10 01:00:00,265,16,14.0041,99.5483
2016-03-10 04:00:00,270,18,14.0041,99.5483
2016-03-10 07:00:00,280,14,14.0041,99.5483
2016-03-10 10:00:00,265,8,14.0041,99.5483
2016-03-10 13:00:00,220,8,14.0041,99.5483
2016-03-10 16:00:00,200,5,14.0041,99.5483
2016-03-10 19:00:00,280,15,14.0041,99.5483
2016-03-10 22:00:00,245,6,14.0041,99.5483
2016-03-11 01:00:00,180,3,14.0041,99.5483
2016-03-11 04:00:00,165,7,14.0041,99.5483
2016-03-11 07:00:00,165,11,14.0041,99.5483
2016-03-11 10:00:00,145,15,14.0041,99.5483
2016-03-11 13:00:00,150,12,14.0041,99.5483
2016-03-11 16:00:00,145,12,14.0041,99.5483
2016-03-11 19:00:00,210,12,14.0041,99.5483
2016-03-11 22:00:00,170,21,14.0041,99.5483
2016-03-12 01:00:00,215,24,14.0041,99.5483
2016-03-12 04:00:00,230,20,14.0041,99.5483
2016-03-12 07:00:00,220,19,14.0041,99.5483
2016-03-12 10:00:00,205,15,14.0041,99.5483
2016-03-12 13:00:00,195,15,14.0041,99.5483
2016-03-12 16:00:00,175,17,14.0041,99.5483
2016-03-12 19:00:00,210,25,14.0041,99.5483
2016-03-12 22:00:00,245,19,14.0041,99.5483
2016-03-13 01:00:00,265,19,14.0041,99.5483
2016-03-13 04:00:00,255,20,14.0041,99.5483
2016-03-13 07:00:00,245,17,14.0041,99.5483
2016-03-13 10:00:00,230,13,14.0041,99.5483
2016-03-13 13:00:00,235,10,14.0041,99.5483
2016-03-13 16:00:00,210,7,14.0041,99.5483
2016-03-13 19:00:00,225,18,14.0041,99.5483
2016-03-13 22:00:00,235,16,14.0041,99.5483
2016-03-14 01:00:00,265,12,14.0041,99.5483
2016-03-14 04:00:00,240,10,14.0041,99.5483
2016-03-14 07:00:00,190,7,14.0041,99.5483
2016-03-14 10:00:00,170,7,14.0041,99.5483
2016-03-14 13:00:00,145,5,14.0041,99.5483
2016-03-14 16:00:00,140,5,14.0041,99.5483
2016-03-14 19:00:00,295,14,14.0041,99.5483
2016-03-14 22:00:00,210,8,14.0041,99.5483
2016-03-15 01:00:00,220,12,14.0041,99.5483
2016-03-15 04:00:00,205,11,14.0041,99.5483
2016-03-15 07:00:00,230,16,14.0041,99.5483
2016-03-15 10:00:00,215,15,14.0041,99.5483
2016-03-15 13:00:00,215,14,14.0041,99.5483
2016-03-15 16:00:00,190,12,14.0041,99.5483
2016-03-15 19:00:00,210,22,14.0041,99.5483
2016-03-15 22:00:00,235,14,14.0041,99.5483
2016-03-16 01:00:00,255,18,14.0041,99.5483
2016-03-16 04:00:00,245,22,14.0041,99.5483
2016-03-16 07:00:00,220,24,14.0041,99.5483
2016-03-16 10:00:00,215,22,14.0041,99.5483
2016-03-16 13:00:00,240,15,14.0041,99.5483
2016-03-16 16:00:00,230,12,14.0041,99.5483
2016-03-16 19:00:00,215,20,14.0041,99.5483
2016-03-16 22:00:00,220,12,14.0041,99.5483
2016-03-17 01:00:00,195,19,14.0041,99.5483
2016-03-17 04:00:00,200,21,14.0041,99.5483
2016-03-17 07:00:00,195,20,14.0041,99.5483
2016-03-17 10:00:00,195,21,14.0041,99.5483
2016-03-17 13:00:00,195,14,14.0041,99.5483
2016-03-17 16:00:00,180,8,14.0041,99.5483
2016-03-17 19:00:00,280,11,14.0041,99.5483
2016-03-17 22:00:00,205,9,14.0041,99.5483
2016-03-18 01:00:00,250,8,14.0041,99.5483
2016-03-18 04:00:00,230,9,14.0041,99.5483
2016-03-18 07:00:00,240,12,14.0041,99.5483
2016-03-18 10:00:00,225,11,14.0041,99.5483
2016-03-18 13:00:00,235,10,14.0041,99.5483
2016-03-18 16:00:00,220,10,14.0041,99.5483
2016-03-18 19:00:00,220,19,14.0041,99.5483
2016-03-18 22:00:00,215,17,14.0041,99.5483
2016-03-19 01:00:00,240,14,14.0041,99.5483
2016-03-19 04:00:00,240,13,14.0041,99.5483
2016-03-19 07:00:00,230,18,14.0041,99.5483
2016-03-19 10:00:00,235,15,14.0041,99.5483
2016-03-19 13:00:00,240,12,14.0041,99.5483
2016-03-19 16:00:00,250,9,14.0041,99.5483
2016-03-19 19:00:00,250,15,14.0041,99.5483
2016-03-19 22:00:00,235,12,14.0041,99.5483
2016-03-20 01:00:00,205,14,14.0041,99.5483
2016-03-20 04:00:00,215,16,14.0041,99.5483
2016-03-20 07:00:00,215,15,14.0041,99.5483
2016-03-20 10:00:00,225,12,14.0041,99.5483
2016-03-20 13:00:00,230,12,14.0041,99.5483
2016-03-20 16:00:00,210,9,14.0041,99.5483
2016-03-20 19:00:00,225,16,14.0041,99.5483
2016-03-20 22:00:00,225,14,14.0041,99.5483
2016-03-21 01:00:00,225,12,14.0041,99.5483
2016-03-21 04:00:00,250,14,14.0041,99.5483
2016-03-21 07:00:00,265,17,14.0041,99.5483
2016-03-21 10:00:00,260,17,14.0041,99.5483
2016-03-21 13:00:00,260,15,14.0041,99.5483
2016-03-21 16:00:00,255,12,14.0041,99.5483
2016-03-21 19:00:00,235,19,14.0041,99.5483
2016-03-21 22:00:00,260,13,14.0041,99.5483
2016-03-22 01:00:00,260,9,14.0041,99.5483
2016-03-22 04:00:00,250,13,14.0041,99.5483
2016-03-22 07:00:00,270,12,14.0041,99.5483
2016-03-22 10:00:00,290,11,14.0041,99.5483
2016-03-22 13:00:00,265,10,14.0041,99.5483
2016-03-22 16:00:00,260,11,14.0041,99.5483
2016-03-22 19:00:00,235,19,14.0041,99.5483
2016-03-22 22:00:00,265,14,14.0041,99.5483
2016-03-23 01:00:00,270,15,14.0041,99.5483
2016-03-23 04:00:00,260,17,14.0041,99.5483
2016-03-23 07:00:00,245,18,14.0041,99.5483
2016-03-23 10:00:00,250,18,14.0041,99.5483
2016-03-23 13:00:00,265,17,14.0041,99.5483
2016-03-23 16:00:00,265,18,14.0041,99.5483
2016-03-23 19:00:00,275,15,14.0041,99.5483
2016-03-23 22:00:00,250,8,14.0041,99.5483
2016-03-24 01:00:00,225,12,14.0041,99.5483
2016-03-24 04:00:00,235,12,14.0041,99.5483
2016-03-24 07:00:00,245,8,14.0041,99.5483
2016-03-24 10:00:00,245,7,14.0041,99.5483
2016-03-24 13:00:00,275,12,14.0041,99.5483
2016-03-24 16:00:00,275,10,14.0041,99.5483
2016-03-24 19:00:00,295,7,14.0041,99.5483
2016-03-24 22:00:00,225,9,14.0041,99.5483
2016-03-25 01:00:00,175,13,14.0041,99.5483
2016-03-25 04:00:00,165,17,14.0041,99.5483
2016-03-25 07:00:00,170,17,14.0041,99.5483
2016-03-25 10:00:00,155,15,14.0041,99.5483
2016-03-25 13:00:00,135,18,14.0041,99.5483
2016-03-25 16:00:00,130,20,14.0041,99.5483
2016-03-25 19:00:00,130,21,14.0041,99.5483
2016-03-25 22:00:00,145,25,14.0041,99.5483
2016-03-26 01:00:00,160,27,14.0041,99.5483
2016-03-26 04:00:00,155,20,14.0041,99.5483
2016-03-26 07:00:00,170,12,14.0041,99.5483
2016-03-26 10:00:00,135,9,14.0041,99.5483
2016-03-26 13:00:00,105,6,14.0041,99.5483
2016-03-26 16:00:00,110,10,14.0041,99.5483
2016-03-26 19:00:00,155,11,14.0041,99.5483
2016-03-26 22:00:00,125,13,14.0041,99.5483
2016-03-27 01:00:00,130,17,14.0041,99.5483
2016-03-27 04:00:00,115,18,14.0041,99.5483
2016-03-27 07:00:00,125,16,14.0041,99.5483
2016-03-27 10:00:00,125,17,14.0041,99.5483
2016-03-27 13:00:00,105,15,14.0041,99.5483
2016-03-27 16:00:00,110,15,14.0041,99.5483
2016-03-27 19:00:00,105,14,14.0041,99.5483
2016-03-27 22:00:00,100,17,14.0041,99.5483
2016-03-28 01:00:00,100,12,14.0041,99.5483
2016-03-28 04:00:00,100,14,14.0041,99.5483
2016-03-28 07:00:00,115,13,14.0041,99.5483
2016-03-28 10:00:00,110,17,14.0041,99.5483
2016-03-28 13:00:00,95,15,14.0041,99.5483
2016-03-28 16:00:00,100,17,14.0041,99.5483
2016-03-28 19:00:00,115,14,14.0041,99.5483
2016-03-28 22:00:00,105,17,14.0041,99.5483
2016-03-29 01:00:00,115,16,14.0041,99.5483
2016-03-29 04:00:00,125,16,14.0041,99.5483
2016-03-29 07:00:00,150,14,14.0041,99.5483
2016-03-29 10:00:00,145,17,14.0041,99.5483
2016-03-29 13:00:00,130,15,14.0041,99.5483
2016-03-29 16:00:00,145,15,14.0041,99.5483
2016-03-29 19:00:00,170,20,14.0041,99.5483
2016-03-29 22:00:00,185,20,14.0041,99.5483
2016-03-30 01:00:00,210,19,14.0041,99.5483
2016-03-30 04:00:00,250,13,14.0041,99.5483
2016-03-30 07:00:00,190,8,14.0041,99.5483
2016-03-30 10:00:00,185,8,14.0041,99.5483
2016-03-30 13:00:00,140,7,14.0041,99.5483
2016-03-30 16:00:00,135,8,14.0041,99.5483
2016-03-30 19:00:00,160,11,14.0041,99.5483
2016-03-30 22:00:00,145,8,14.0041,99.5483
2016-03-31 01:00:00,135,10,14.0041,99.5483
2016-03-31 04:00:00,150,13,14.0041,99.5483
2016-03-31 07:00:00,170,11,14.0041,99.5483
2016-03-31 10:00:00,185,10,14.0041,99.5483
2016-03-31 13:00:00,165,7,14.0041,99.5483
2016-03-31 16:00:00,170,10,14.0041,99.5483
2016-03-31 19:00:00,180,15,14.0041,99.5483
2016-03-31 22:00:00,195,14,14.0041,99.5483
2016-04-01 01:00:00,190,23,14.0041,99.5483
2016-04-01 04:00:00,190,24,14.0041,99.5483
2016-04-01 07:00:00,195,21,14.0041,99.5483
2016-04-01 10:00:00,200,18,14.0041,99.5483
2016-04-01 13:00:00,210,9,14.0041,99.5483
2016-04-01 16:00:00,175,8,14.0041,99.5483
2016-04-01 19:00:00,205,11,14.0041,99.5483
2016-04-01 22:00:00,195,10,14.0041,99.5483
2016-04-02 01:00:00,165,11,14.0041,99.5483
2016-04-02 04:00:00,150,12,14.0041,99.5483
2016-04-02 07:00:00,165,13,14.0041,99.5483
2016-04-02 10:00:00,170,15,14.0041,99.5483
2016-04-02 13:00:00,195,9,14.0041,99.5483
2016-04-02 16:00:00,170,13,14.0041,99.5483
2016-04-02 19:00:00,190,6,14.0041,99.5483
2016-04-02 22:00:00,180,15,14.0041,99.5483
2016-04-03 01:00:00,205,18,14.0041,99.5483
2016-04-03 04:00:00,205,18,14.0041,99.5483
2016-04-03 07:00:00,215,15,14.0041,99.5483
2016-04-03 10:00:00,210,10,14.0041,99.5483
2016-04-03 13:00:00,190,9,14.0041,99.5483
2016-04-03 16:00:00,175,10,14.0041,99.5483
2016-04-03 19:00:00,265,6,14.0041,99.5483
2016-04-03 22:00:00,215,8,14.0041,99.5483
2016-04-04 01:00:00,210,15,14.0041,99.5483
2016-04-04 04:00:00,215,17,14.0041,99.5483
2016-04-04 07:00:00,235,11,14.0041,99.5483
2016-04-04 10:00:00,250,9,14.0041,99.5483
2016-04-04 13:00:00,230,6,14.0041,99.5483
2016-04-04 16:00:00,225,9,14.0041,99.5483
2016-04-04 19:00:00,215,17,14.0041,99.5483
2016-04-04 22:00:00,195,17,14.0041,99.5483
2016-04-05 01:00:00,205,18,14.0041,99.5483
2016-04-05 04:00:00,215,17,14.0041,99.5483
2016-04-05 07:00:00,280,20,14.0041,99.5483
2016-04-05 10:00:00,275,13,14.0041,99.5483
2016-04-05 13:00:00,250,9,14.0041,99.5483
2016-04-05 16:00:00,235,10,14.0041,99.5483
2016-04-05 19:00:00,215,11,14.0041,99.5483
2016-04-05 22:00:00,220,16,14.0041,99.5483
2016-04-06 01:00:00,255,12,14.0041,99.5483
2016-04-06 04:00:00,245,12,14.0041,99.5483
2016-04-06 07:00:00,240,15,14.0041,99.5483
2016-04-06 10:00:00,245,16,14.0041,99.5483
2016-04-06 13:00:00,275,17,14.0041,99.5483
2016-04-06 16:00:00,280,15,14.0041,99.5483
2016-04-06 19:00:00,235,9,14.0041,99.5483
2016-04-06 22:00:00,230,11,14.0041,99.5483
2016-04-07 01:00:00,225,11,14.0041,99.5483
2016-04-07 04:00:00,230,13,14.0041,99.5483
2016-04-07 07:00:00,235,11,14.0041,99.5483
2016-04-07 10:00:00,225,11,14.0041,99.5483
2016-04-07 13:00:00,225,6,14.0041,99.5483
2016-04-07 16:00:00,155,4,14.0041,99.5483
2016-04-07 19:00:00,285,3,14.0041,99.5483
2016-04-07 22:00:00,150,10,14.0041,99.5483
2016-04-08 01:00:00,270,11,14.0041,99.5483
2016-04-08 04:00:00,255,4,14.0041,99.5483
2016-04-08 07:00:00,170,11,14.0041,99.5483
2016-04-08 10:00:00,170,12,14.0041,99.5483
2016-04-08 13:00:00,175,11,14.0041,99.5483
2016-04-08 16:00:00,155,12,14.0041,99.5483
2016-04-08 19:00:00,160,11,14.0041,99.5483
2016-04-08 22:00:00,170,20,14.0041,99.5483
2016-04-09 01:00:00,205,21,14.0041,99.5483
2016-04-09 04:00:00,230,17,14.0041,99.5483
2016-04-09 07:00:00,245,15,14.0041,99.5483
2016-04-09 10:00:00,245,13,14.0041,99.5483
2016-04-09 13:00:00,225,10,14.0041,99.5483
2016-04-09 16:00:00,215,12,14.0041,99.5483
2016-04-09 19:00:00,225,23,14.0041,99.5483
2016-04-09 22:00:00,260,16,14.0041,99.5483
2016-04-10 01:00:00,270,22,14.0041,99.5483
2016-04-10 04:00:00,270,24,14.0041,99.5483
2016-04-10 07:00:00,265,25,14.0041,99.5483
2016-04-10 10:00:00,270,21,14.0041,99.5483
2016-04-10 13:00:00,275,20,14.0041,99.5483
2016-04-10 16:00:00,275,18,14.0041,99.5483
2016-04-10 19:00:00,270,11,14.0041,99.5483
2016-04-10 22:00:00,260,11,14.0041,99.5483
2016-04-11 01:00:00,275,20,14.0041,99.5483
2016-04-11 04:00:00,290,18,14.0041,99.5483
2016-04-11 07:00:00,315,14,14.0041,99.5483
2016-04-11 10:00:00,325,11,14.0041,99.5483
2016-04-11 13:00:00,290,12,14.0041,99.5483
2016-04-11 16:00:00,275,11,14.0041,99.5483
2016-04-11 19:00:00,255,13,14.0041,99.5483
2016-04-11 22:00:00,285,14,14.0041,99.5483
2016-04-12 01:00:00,290,21,14.0041,99.5483
2016-04-12 04:00:00,290,17,14.0041,99.5483
2016-04-12 07:00:00,285,10,14.0041,99.5483
2016-04-12 10:00:00,300,15,14.0041,99.5483
2016-04-12 13:00:00,280,19,14.0041,99.5483
2016-04-12 16:00:00,275,25,14.0041,99.5483
2016-04-12 19:00:00,290,16,14.0041,99.5483
2016-04-12 22:00:00,290,18,14.0041,99.5483
2016-04-13 01:00:00,310,23,14.0041,99.5483
2016-04-13 04:00:00,310,30,14.0041,99.5483
2016-04-13 07:00:00,325,32,14.0041,99.5483
2016-04-13 10:00:00,330,30,14.0041,99.5483
2016-04-13 13:00:00,320,20,14.0041,99.5483
2016-04-13 16:00:00,295,20,14.0041,99.5483
2016-04-13 19:00:00,300,22,14.0041,99.5483
2016-04-13 22:00:00,295,16,14.0041,99.5483
2016-04-14 01:00:00,305,12,14.0041,99.5483
2016-04-14 04:00:00,310,14,14.0041,99.5483
2016-04-14 07:00:00,290,1,14.0041,99.5483
2016-04-14 10:00:00,230,7,14.0041,99.5483
2016-04-14 13:00:00,275,15,14.0041,99.5483
2016-04-14 16:00:00,275,9,14.0041,99.5483
2016-04-14 19:00:00,210,10,14.0041,99.5483
2016-04-14 22:00:00,215,12,14.0041,99.5483
2016-04-15 01:00:00,255,15,14.0041,99.5483
2016-04-15 04:00:00,265,14,14.0041,99.5483
2016-04-15 07:00:00,230,6,14.0041,99.5483
2016-04-15 10:00:00,220,7,14.0041,99.5483
2016-04-15 13:00:00,245,5,14.0041,99.5483
2016-04-15 16:00:00,205,4,14.0041,99.5483
2016-04-15 19:00:00,210,18,14.0041,99.5483
2016-04-15 22:00:00,225,17,14.0041,99.5483
2016-04-16 01:00:00,245,13,14.0041,99.5483
2016-04-16 04:00:00,220,9,14.0041,99.5483
2016-04-16 07:00:00,210,5,14.0041,99.5483
2016-04-16 10:00:00,200,7,14.0041,99.5483
2016-04-16 13:00:00,245,5,14.0041,99.5483
2016-04-16 16:00:00,215,4,14.0041,99.5483
2016-04-16 19:00:00,290,6,14.0041,99.5483
2016-04-16 22:00:00,170,11,14.0041,99.5483
2016-04-17 01:00:00,180,5,14.0041,99.5483
2016-04-17 04:00:00,155,4,14.0041,99.5483
2016-04-17 07:00:00,155,3,14.0041,99.5483
2016-04-17 10:00:00,115,3,14.0041,99.5483
2016-04-17 13:00:00,155,7,14.0041,99.5483
2016-04-17 16:00:00,150,12,14.0041,99.5483
2016-04-17 19:00:00,160,9,14.0041,99.5483
2016-04-17 22:00:00,155,18,14.0041,99.5483
2016-04-18 01:00:00,170,22,14.0041,99.5483
2016-04-18 04:00:00,170,24,14.0041,99.5483
2016-04-18 07:00:00,175,21,14.0041,99.5483
2016-04-18 10:00:00,165,19,14.0041,99.5483
2016-04-18 13:00:00,160,11,14.0041,99.5483
2016-04-18 16:00:00,145,14,14.0041,99.5483
2016-04-18 19:00:00,170,9,14.0041,99.5483
2016-04-18 22:00:00,135,18,14.0041,99.5483
2016-04-19 01:00:00,125,24,14.0041,99.5483
2016-04-19 04:00:00,140,26,14.0041,99.5483
2016-04-19 07:00:00,155,20,14.0041,99.5483
2016-04-19 10:00:00,160,18,14.0041,99.5483
2016-04-19 13:00:00,145,21,14.0041,99.5483
2016-04-19 16:00:00,150,24,14.0041,99.5483
2016-04-19 19:00:00,175,15,14.0041,99.5483
2016-04-19 22:00:00,165,15,14.0041,99.5483
2016-04-20 01:00:00,165,20,14.0041,99.5483
2016-04-20 04:00:00,165,18,14.0041,99.5483
2016-04-20 07:00:00,180,18,14.0041,99.5483
2016-04-20 10:00:00,180,11,14.0041,99.5483
2016-04-20 13:00:00,135,4,14.0041,99.5483
2016-04-20 16:00:00,155,11,14.0041,99.5483
2016-04-20 19:00:00,210,22,14.0041,99.5483
2016-04-20 22:00:00,220,18,14.0041,99.5483
2016-04-21 01:00:00,205,13,14.0041,99.5483
2016-04-21 04:00:00,210,15,14.0041,99.5483
2016-04-21 07:00:00,245,18,14.0041,99.5483
2016-04-21 10:00:00,240,11,14.0041,99.5483
2016-04-21 13:00:00,225,9,14.0041,99.5483
2016-04-21 16:00:00,200,12,14.0041,99.5483
2016-04-21 19:00:00,205,19,14.0041,99.5483
2016-04-21 22:00:00,235,15,14.0041,99.5483
2016-04-22 01:00:00,230,14,14.0041,99.5483
2016-04-22 04:00:00,230,15,14.0041,99.5483
2016-04-22 07:00:00,240,21,14.0041,99.5483
2016-04-22 10:00:00,245,17,14.0041,99.5483
2016-04-22 13:00:00,255,16,14.0041,99.5483
2016-04-22 16:00:00,250,17,14.0041,99.5483
2016-04-22 19:00:00,235,19,14.0041,99.5483
2016-04-22 22:00:00,240,17,14.0041,99.5483
2016-04-23 01:00:00,265,21,14.0041,99.5483
2016-04-23 04:00:00,270,25,14.0041,99.5483
2016-04-23 07:00:00,275,24,14.0041,99.5483
2016-04-23 10:00:00,275,18,14.0041,99.5483
2016-04-23 13:00:00,240,14,14.0041,99.5483
2016-04-23 16:00:00,220,13,14.0041,99.5483
2016-04-23 19:00:00,235,17,14.0041,99.5483
2016-04-23 22:00:00,280,15,14.0041,99.5483
2016-04-24 01:00:00,250,18,14.0041,99.5483
2016-04-24 04:00:00,245,15,14.0041,99.5483
2016-04-24 07:00:00,235,11,14.0041,99.5483
2016-04-24 10:00:00,240,7,14.0041,99.5483
2016-04-24 13:00:00,255,5,14.0041,99.5483
2016-04-24 16:00:00,190,4,14.0041,99.5483
2016-04-24 19:00:00,215,15,14.0041,99.5483
2016-04-24 22:00:00,230,16,14.0041,99.5483
2016-04-25 01:00:00,255,19,14.0041,99.5483
2016-04-25 04:00:00,265,16,14.0041,99.5483
2016-04-25 07:00:00,295,14,14.0041,99.5483
2016-04-25 10:00:00,275,7,14.0041,99.5483
2016-04-25 13:00:00,265,7,14.0041,99.5483
2016-04-25 16:00:00,240,5,14.0041,99.5483
2016-04-25 19:00:00,215,15,14.0041,99.5483
2016-04-25 22:00:00,275,11,14.0041,99.5483
2016-04-26 01:00:00,300,8,14.0041,99.5483
2016-04-26 04:00:00,280,9,14.0041,99.5483
2016-04-26 07:00:00,280,11,14.0041,99.5483
2016-04-26 10:00:00,265,7,14.0041,99.5483
2016-04-26 13:00:00,265,6,14.0041,99.5483
2016-04-26 16:00:00,265,6,14.0041,99.5483
2016-04-26 19:00:00,230,17,14.0041,99.5483
2016-04-26 22:00:00,255,14,14.0041,99.5483
2016-04-27 01:00:00,285,11,14.0041,99.5483
2016-04-27 04:00:00,255,10,14.0041,99.5483
2016-04-27 07:00:00,245,15,14.0041,99.5483
2016-04-27 10:00:00,260,14,14.0041,99.5483
2016-04-27 13:00:00,255,10,14.0041,99.5483
2016-04-27 16:00:00,235,13,14.0041,99.5483
2016-04-27 19:00:00,245,14,14.0041,99.5483
2016-04-27 22:00:00,260,10,14.0041,99.5483
2016-04-28 01:00:00,225,11,14.0041,99.5483
2016-04-28 04:00:00,210,14,14.0041,99.5483
2016-04-28 07:00:00,190,15,14.0041,99.5483
2016-04-28 10:00:00,185,14,14.0041,99.5483
2016-04-28 13:00:00,190,11,14.0041,99.5483
2016-04-28 16:00:00,165,13,14.0041,99.5483
2016-04-28 19:00:00,180,23,14.0041,99.5483
2016-04-28 22:00:00,210,12,14.0041,99.5483
2016-04-29 01:00:00,230,14,14.0041,99.5483
2016-04-29 04:00:00,215,12,14.0041,99.5483
2016-04-29 07:00:00,210,11,14.0041,99.5483
2016-04-29 10:00:00,225,6,14.0041,99.5483
2016-04-29 13:00:00,200,8,14.0041,99.5483
2016-04-29 16:00:00,165,8,14.0041,99.5483
2016-04-29 19:00:00,185,20,14.0041,99.5483
2016-04-29 22:00:00,210,15,14.0041,99.5483
2016-04-30 01:00:00,200,19,14.0041,99.5483
2016-04-30 04:00:00,195,17,14.0041,99.5483
2016-04-30 07:00:00,220,17,14.0041,99.5483
2016-04-30 10:00:00,220,9,14.0041,99.5483
2016-04-30 13:00:00,220,8,14.0041,99.5483
2016-04-30 16:00:00,155,10,14.0041,99.5483
2016-04-30 19:00:00,175,19,14.0041,99.5483
2016-04-30 22:00:00,190,7,14.0041,99.5483
2016-05-01 01:00:00,190,5,14.0041,99.5483
2016-05-01 04:00:00,190,5,14.0041,99.5483
2016-05-01 07:00:00,250,5,14.0041,99.5483
2016-05-01 10:00:00,250,1,14.0041,99.5483
2016-05-01 13:00:00,195,3,14.0041,99.5483
2016-05-01 16:00:00,185,5,14.0041,99.5483
2016-05-01 19:00:00,200,17,14.0041,99.5483
2016-05-01 22:00:00,220,11,14.0041,99.5483
2016-05-02 01:00:00,235,17,14.0041,99.5483
2016-05-02 04:00:00,245,13,14.0041,99.5483
2016-05-02 07:00:00,255,11,14.0041,99.5483
2016-05-02 10:00:00,240,8,14.0041,99.5483
2016-05-02 13:00:00,255,6,14.0041,99.5483
2016-05-02 16:00:00,250,3,14.0041,99.5483
2016-05-02 19:00:00,210,7,14.0041,99.5483
2016-05-02 22:00:00,210,8,14.0041,99.5483
2016-05-03 01:00:00,230,15,14.0041,99.5483
2016-05-03 04:00:00,255,10,14.0041,99.5483
2016-05-03 07:00:00,220,11,14.0041,99.5483
2016-05-03 10:00:00,225,9,14.0041,99.5483
2016-05-03 13:00:00,200,8,14.0041,99.5483
2016-05-03 16:00:00,175,8,14.0041,99.5483
2016-05-03 19:00:00,185,17,14.0041,99.5483
2016-05-03 22:00:00,175,14,14.0041,99.5483
2016-05-04 01:00:00,170,18,14.0041,99.5483
2016-05-04 04:00:00,170,18,14.0041,99.5483
2016-05-04 07:00:00,160,20,14.0041,99.5483
2016-05-04 10:00:00,170,16,14.0041,99.5483
2016-05-04 13:00:00,160,16,14.0041,99.5483
2016-05-04 16:00:00,165,19,14.0041,99.5483
2016-05-04 19:00:00,205,15,14.0041,99.5483
2016-05-04 22:00:00,250,9,14.0041,99.5483
2016-05-05 01:00:00,275,11,14.0041,99.5483
2016-05-05 04:00:00,290,5,14.0041,99.5483
2016-05-05 07:00:00,345,5,14.0041,99.5483
2016-05-05 10:00:00,70,1,14.0041,99.5483
2016-05-05 13:00:00,200,7,14.0041,99.5483
2016-05-05 16:00:00,190,8,14.0041,99.5483
2016-05-05 19:00:00,215,15,14.0041,99.5483
2016-05-05 22:00:00,230,16,14.0041,99.5483
2016-05-06 01:00:00,225,15,14.0041,99.5483
2016-05-06 04:00:00,220,16,14.0041,99.5483
2016-05-06 07:00:00,230,16,14.0041,99.5483
2016-05-06 10:00:00,235,11,14.0041,99.5483
