,Unnamed: 0,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective,datetime,WindDir,Wind Speed(km/h),lat_x,long_x,Temp(C),lat_y,long_y
33,33,2016,3,4,18,45.0,1.0,0,2016-03-05 01:00:00,220,17,18.7904,98.9847,21.8,18.7904,98.9847
34,34,2016,3,4,19,44.9,1.0,0,2016-03-05 02:00:00,220,17,18.7904,98.9847,21.8,18.7904,98.9847
35,35,2016,3,4,20,44.9,1.0,0,2016-03-05 03:00:00,220,17,18.7904,98.9847,21.8,18.7904,98.9847
36,36,2016,3,4,21,44.9,1.0,0,2016-03-05 04:00:00,230,15,18.7904,98.9847,20.3,18.7904,98.9847
37,37,2016,3,4,22,44.9,1.0,0,2016-03-05 05:00:00,230,15,18.7904,98.9847,20.3,18.7904,98.9847
38,38,2016,3,4,23,44.9,1.0,0,2016-03-05 06:00:00,230,15,18.7904,98.9847,20.3,18.7904,98.9847
39,39,2016,3,5,0,44.9,1.0,0,2016-03-05 07:00:00,235,7,18.7904,98.9847,21.0,18.7904,98.9847
40,40,2016,3,5,1,44.9,1.0,0,2016-03-05 08:00:00,235,7,18.7904,98.9847,21.0,18.7904,98.9847
41,41,2016,3,5,2,44.9,1.0,0,2016-03-05 09:00:00,235,7,18.7904,98.9847,21.0,18.7904,98.9847
42,42,2016,3,5,3,44.9,1.0,0,2016-03-05 10:00:00,215,7,18.7904,98.9847,32.0,18.7904,98.9847
43,43,2016,3,5,4,44.9,1.0,0,2016-03-05 11:00:00,215,7,18.7904,98.9847,32.0,18.7904,98.9847
44,44,2016,3,5,5,44.9,1.0,0,2016-03-05 12:00:00,215,7,18.7904,98.9847,32.0,18.7904,98.9847
45,45,2016,3,5,6,44.9,1.0,0,2016-03-05 13:00:00,200,5,18.7904,98.9847,35.4,18.7904,98.9847
46,46,2016,3,5,7,45.0,1.0,0,2016-03-05 14:00:00,200,5,18.7904,98.9847,35.4,18.7904,98.9847
47,47,2016,3,5,8,44.9,1.0,0,2016-03-05 15:00:00,200,5,18.7904,98.9847,35.4,18.7904,98.9847
48,48,2016,3,5,9,44.9,1.0,0,2016-03-05 16:00:00,190,7,18.7904,98.9847,35.4,18.7904,98.9847
49,49,2016,3,5,10,44.9,1.0,0,2016-03-05 17:00:00,190,7,18.7904,98.9847,35.4,18.7904,98.9847
50,50,2016,3,5,11,44.9,1.0,0,2016-03-05 18:00:00,190,7,18.7904,98.9847,35.4,18.7904,98.9847
51,51,2016,3,5,12,44.9,1.0,0,2016-03-05 19:00:00,185,11,18.7904,98.9847,25.7,18.7904,98.9847
52,52,2016,3,5,13,44.9,1.0,0,2016-03-05 20:00:00,185,11,18.7904,98.9847,25.7,18.7904,98.9847
53,53,2016,3,5,14,44.9,1.0,0,2016-03-05 21:00:00,185,11,18.7904,98.9847,25.7,18.7904,98.9847
54,54,2016,3,5,15,44.9,1.0,0,2016-03-05 22:00:00,200,14,18.7904,98.9847,22.7,18.7904,98.9847
55,55,2016,3,5,16,44.9,1.0,0,2016-03-05 23:00:00,200,14,18.7904,98.9847,22.7,18.7904,98.9847
56,56,2016,3,5,17,38.8,1.0,0,2016-03-06 00:00:00,200,14,18.7904,98.9847,22.7,18.7904,98.9847
57,57,2016,3,5,18,47.2,1.0,0,2016-03-06 01:00:00,200,18,18.7904,98.9847,21.7,18.7904,98.9847
58,58,2016,3,5,19,56.3,1.0,0,2016-03-06 02:00:00,200,18,18.7904,98.9847,21.7,18.7904,98.9847
59,59,2016,3,5,20,51.3,1.0,0,2016-03-06 03:00:00,200,18,18.7904,98.9847,21.7,18.7904,98.9847
60,60,2016,3,5,21,46.7,1.0,0,2016-03-06 04:00:00,210,14,18.7904,98.9847,20.0,18.7904,98.9847
61,61,2016,3,5,22,50.1,1.0,0,2016-03-06 05:00:00,210,14,18.7904,98.9847,20.0,18.7904,98.9847
62,62,2016,3,5,23,45.4,1.0,0,2016-03-06 06:00:00,210,14,18.7904,98.9847,20.0,18.7904,98.9847
63,63,2016,3,6,0,44.8,1.0,0,2016-03-06 07:00:00,205,12,18.7904,98.9847,21.5,18.7904,98.9847
64,64,2016,3,6,1,42.0,1.0,0,2016-03-06 08:00:00,205,12,18.7904,98.9847,21.5,18.7904,98.9847
65,65,2016,3,6,2,46.8,1.0,0,2016-03-06 09:00:00,205,12,18.7904,98.9847,21.5,18.7904,98.9847
66,66,2016,3,6,3,44.9,1.0,0,2016-03-06 10:00:00,200,12,18.7904,98.9847,32.2,18.7904,98.9847
67,67,2016,3,6,4,51.8,1.0,0,2016-03-06 11:00:00,200,12,18.7904,98.9847,32.2,18.7904,98.9847
68,68,2016,3,6,5,62.4,1.0,0,2016-03-06 12:00:00,200,12,18.7904,98.9847,32.2,18.7904,98.9847
69,69,2016,3,6,6,64.3,1.0,0,2016-03-06 13:00:00,200,12,18.7904,98.9847,34.6,18.7904,98.9847
70,70,2016,3,6,7,68.3,1.0,0,2016-03-06 14:00:00,200,12,18.7904,98.9847,34.6,18.7904,98.9847
71,71,2016,3,6,8,75.5,1.0,0,2016-03-06 15:00:00,200,12,18.7904,98.9847,34.6,18.7904,98.9847
72,72,2016,3,6,9,66.8,1.0,0,2016-03-06 16:00:00,210,10,18.7904,98.9847,35.3,18.7904,98.9847
73,73,2016,3,6,10,47.1,1.0,0,2016-03-06 17:00:00,210,10,18.7904,98.9847,35.3,18.7904,98.9847
74,74,2016,3,6,11,48.0,1.0,0,2016-03-06 18:00:00,210,10,18.7904,98.9847,35.3,18.7904,98.9847
75,75,2016,3,6,12,51.9,1.0,0,2016-03-06 19:00:00,220,10,18.7904,98.9847,25.9,18.7904,98.9847
76,76,2016,3,6,13,47.0,1.0,0,2016-03-06 20:00:00,220,10,18.7904,98.9847,25.9,18.7904,98.9847
77,77,2016,3,6,14,59.0,1.0,0,2016-03-06 21:00:00,220,10,18.7904,98.9847,25.9,18.7904,98.9847
78,78,2016,3,6,15,51.4,1.0,0,2016-03-06 22:00:00,235,13,18.7904,98.9847,24.3,18.7904,98.9847
79,79,2016,3,6,16,53.6,1.0,0,2016-03-06 23:00:00,235,13,18.7904,98.9847,24.3,18.7904,98.9847
80,80,2016,3,6,17,53.4,1.0,0,2016-03-07 00:00:00,235,13,18.7904,98.9847,24.3,18.7904,98.9847
81,81,2016,3,6,18,64.6,1.0,0,2016-03-07 01:00:00,250,18,18.7904,98.9847,22.8,18.7904,98.9847
82,82,2016,3,6,19,59.9,1.0,0,2016-03-07 02:00:00,250,18,18.7904,98.9847,22.8,18.7904,98.9847
83,83,2016,3,6,20,68.7,1.0,0,2016-03-07 03:00:00,250,18,18.7904,98.9847,22.8,18.7904,98.9847
84,84,2016,3,6,21,61.8,1.0,0,2016-03-07 04:00:00,255,17,18.7904,98.9847,21.0,18.7904,98.9847
85,85,2016,3,6,22,58.8,1.0,0,2016-03-07 05:00:00,255,17,18.7904,98.9847,21.0,18.7904,98.9847
86,86,2016,3,6,23,39.6,1.0,0,2016-03-07 06:00:00,255,17,18.7904,98.9847,21.0,18.7904,98.9847
87,87,2016,3,7,0,50.2,1.0,0,2016-03-07 07:00:00,260,17,18.7904,98.9847,21.2,18.7904,98.9847
88,88,2016,3,7,1,45.3,1.0,0,2016-03-07 08:00:00,260,17,18.7904,98.9847,21.2,18.7904,98.9847
89,89,2016,3,7,2,42.1,1.0,0,2016-03-07 09:00:00,260,17,18.7904,98.9847,21.2,18.7904,98.9847
90,90,2016,3,7,3,41.1,1.0,0,2016-03-07 10:00:00,255,15,18.7904,98.9847,32.6,18.7904,98.9847
91,91,2016,3,7,4,46.4,1.0,0,2016-03-07 11:00:00,255,15,18.7904,98.9847,32.6,18.7904,98.9847
92,92,2016,3,7,5,50.7,1.0,0,2016-03-07 12:00:00,255,15,18.7904,98.9847,32.6,18.7904,98.9847
93,93,2016,3,7,6,49.3,1.0,0,2016-03-07 13:00:00,230,12,18.7904,98.9847,36.5,18.7904,98.9847
94,94,2016,3,7,7,44.1,1.0,0,2016-03-07 14:00:00,230,12,18.7904,98.9847,36.5,18.7904,98.9847
95,95,2016,3,7,8,48.4,1.0,0,2016-03-07 15:00:00,230,12,18.7904,98.9847,36.5,18.7904,98.9847
96,96,2016,3,7,9,43.8,1.0,0,2016-03-07 16:00:00,240,15,18.7904,98.9847,36.9,18.7904,98.9847
97,97,2016,3,7,10,34.6,1.0,0,2016-03-07 17:00:00,240,15,18.7904,98.9847,36.9,18.7904,98.9847
98,98,2016,3,7,11,47.5,1.0,0,2016-03-07 18:00:00,240,15,18.7904,98.9847,36.9,18.7904,98.9847
99,99,2016,3,7,12,40.4,1.0,0,2016-03-07 19:00:00,255,21,18.7904,98.9847,26.9,18.7904,98.9847
100,100,2016,3,7,13,38.8,1.0,0,2016-03-07 20:00:00,255,21,18.7904,98.9847,26.9,18.7904,98.9847
101,101,2016,3,7,14,35.9,1.0,0,2016-03-07 21:00:00,255,21,18.7904,98.9847,26.9,18.7904,98.9847
102,102,2016,3,7,15,37.2,1.0,0,2016-03-07 22:00:00,265,17,18.7904,98.9847,25.5,18.7904,98.9847
103,103,2016,3,7,16,38.9,1.0,0,2016-03-07 23:00:00,265,17,18.7904,98.9847,25.5,18.7904,98.9847
104,104,2016,3,7,17,36.7,1.0,0,2016-03-08 00:00:00,265,17,18.7904,98.9847,25.5,18.7904,98.9847
105,105,2016,3,7,18,50.3,1.0,0,2016-03-08 01:00:00,260,15,18.7904,98.9847,22.5,18.7904,98.9847
106,106,2016,3,7,19,50.2,1.0,0,2016-03-08 02:00:00,260,15,18.7904,98.9847,22.5,18.7904,98.9847
107,107,2016,3,7,20,53.3,1.0,0,2016-03-08 03:00:00,260,15,18.7904,98.9847,22.5,18.7904,98.9847
108,108,2016,3,7,21,49.0,1.0,0,2016-03-08 04:00:00,255,18,18.7904,98.9847,20.6,18.7904,98.9847
109,109,2016,3,7,22,37.5,1.0,0,2016-03-08 05:00:00,255,18,18.7904,98.9847,20.6,18.7904,98.9847
110,110,2016,3,7,23,39.2,1.0,0,2016-03-08 06:00:00,255,18,18.7904,98.9847,20.6,18.7904,98.9847
111,111,2016,3,8,0,30.4,1.0,0,2016-03-08 07:00:00,260,19,18.7904,98.9847,21.6,18.7904,98.9847
112,112,2016,3,8,1,13.7,1.0,0,2016-03-08 08:00:00,260,19,18.7904,98.9847,21.6,18.7904,98.9847
113,113,2016,3,8,2,28.5,1.0,0,2016-03-08 09:00:00,260,19,18.7904,98.9847,21.6,18.7904,98.9847
114,114,2016,3,8,3,33.3,1.0,0,2016-03-08 10:00:00,245,20,18.7904,98.9847,32.0,18.7904,98.9847
115,115,2016,3,8,4,31.8,1.0,0,2016-03-08 11:00:00,245,20,18.7904,98.9847,32.0,18.7904,98.9847
116,116,2016,3,8,5,40.5,1.0,0,2016-03-08 12:00:00,245,20,18.7904,98.9847,32.0,18.7904,98.9847
117,117,2016,3,8,6,50.7,1.0,0,2016-03-08 13:00:00,250,16,18.7904,98.9847,36.6,18.7904,98.9847
118,118,2016,3,8,7,35.6,1.0,0,2016-03-08 14:00:00,250,16,18.7904,98.9847,36.6,18.7904,98.9847
119,119,2016,3,8,8,40.8,1.0,0,2016-03-08 15:00:00,250,16,18.7904,98.9847,36.6,18.7904,98.9847
120,120,2016,3,8,9,42.5,1.0,0,2016-03-08 16:00:00,250,18,18.7904,98.9847,37.3,18.7904,98.9847
121,121,2016,3,8,10,42.7,1.0,0,2016-03-08 17:00:00,250,18,18.7904,98.9847,37.3,18.7904,98.9847
122,122,2016,3,8,11,40.0,1.0,0,2016-03-08 18:00:00,250,18,18.7904,98.9847,37.3,18.7904,98.9847
123,123,2016,3,8,12,41.7,1.0,0,2016-03-08 19:00:00,265,18,18.7904,98.9847,27.4,18.7904,98.9847
124,124,2016,3,8,13,45.0,1.0,0,2016-03-08 20:00:00,265,18,18.7904,98.9847,27.4,18.7904,98.9847
125,125,2016,3,8,14,41.3,1.0,0,2016-03-08 21:00:00,265,18,18.7904,98.9847,27.4,18.7904,98.9847
126,126,2016,3,8,15,39.6,1.0,0,2016-03-08 22:00:00,275,17,18.7904,98.9847,24.8,18.7904,98.9847
127,127,2016,3,8,16,43.2,1.0,0,2016-03-08 23:00:00,275,17,18.7904,98.9847,24.8,18.7904,98.9847
128,128,2016,3,8,17,44.4,1.0,0,2016-03-09 00:00:00,275,17,18.7904,98.9847,24.8,18.7904,98.9847
129,129,2016,3,8,18,46.0,1.0,0,2016-03-09 01:00:00,270,18,18.7904,98.9847,22.0,18.7904,98.9847
130,130,2016,3,8,19,45.8,1.0,0,2016-03-09 02:00:00,270,18,18.7904,98.9847,22.0,18.7904,98.9847
131,131,2016,3,8,20,48.8,1.0,0,2016-03-09 03:00:00,270,18,18.7904,98.9847,22.0,18.7904,98.9847
132,132,2016,3,8,21,47.6,1.0,0,2016-03-09 04:00:00,280,16,18.7904,98.9847,20.2,18.7904,98.9847
133,133,2016,3,8,22,46.5,1.0,0,2016-03-09 05:00:00,280,16,18.7904,98.9847,20.2,18.7904,98.9847
134,134,2016,3,8,23,42.1,1.0,0,2016-03-09 06:00:00,280,16,18.7904,98.9847,20.2,18.7904,98.9847
135,135,2016,3,9,0,43.8,1.0,0,2016-03-09 07:00:00,295,13,18.7904,98.9847,21.0,18.7904,98.9847
136,136,2016,3,9,1,40.8,1.0,0,2016-03-09 08:00:00,295,13,18.7904,98.9847,21.0,18.7904,98.9847
137,137,2016,3,9,2,40.2,1.0,0,2016-03-09 09:00:00,295,13,18.7904,98.9847,21.0,18.7904,98.9847
138,138,2016,3,9,3,38.7,1.0,0,2016-03-09 10:00:00,260,11,18.7904,98.9847,32.9,18.7904,98.9847
139,139,2016,3,9,4,39.6,1.0,0,2016-03-09 11:00:00,260,11,18.7904,98.9847,32.9,18.7904,98.9847
140,140,2016,3,9,5,46.8,1.0,0,2016-03-09 12:00:00,260,11,18.7904,98.9847,32.9,18.7904,98.9847
141,141,2016,3,9,6,39.5,1.0,0,2016-03-09 13:00:00,250,10,18.7904,98.9847,37.7,18.7904,98.9847
142,142,2016,3,9,7,38.4,1.0,0,2016-03-09 14:00:00,250,10,18.7904,98.9847,37.7,18.7904,98.9847
143,143,2016,3,9,8,47.9,1.0,0,2016-03-09 15:00:00,250,10,18.7904,98.9847,37.7,18.7904,98.9847
144,144,2016,3,9,9,45.0,1.0,0,2016-03-09 16:00:00,255,13,18.7904,98.9847,37.7,18.7904,98.9847
145,145,2016,3,9,10,49.2,1.0,0,2016-03-09 17:00:00,255,13,18.7904,98.9847,37.7,18.7904,98.9847
146,146,2016,3,9,11,51.3,1.0,0,2016-03-09 18:00:00,255,13,18.7904,98.9847,37.7,18.7904,98.9847
147,147,2016,3,9,12,48.9,1.0,0,2016-03-09 19:00:00,265,14,18.7904,98.9847,27.2,18.7904,98.9847
148,148,2016,3,9,13,52.1,1.0,0,2016-03-09 20:00:00,265,14,18.7904,98.9847,27.2,18.7904,98.9847
149,149,2016,3,9,14,46.8,1.0,0,2016-03-09 21:00:00,265,14,18.7904,98.9847,27.2,18.7904,98.9847
150,150,2016,3,9,15,46.8,1.0,0,2016-03-09 22:00:00,270,17,18.7904,98.9847,26.0,18.7904,98.9847
151,151,2016,3,9,16,44.3,1.0,0,2016-03-09 23:00:00,270,17,18.7904,98.9847,26.0,18.7904,98.9847
152,152,2016,3,9,17,50.2,1.0,0,2016-03-10 00:00:00,270,17,18.7904,98.9847,26.0,18.7904,98.9847
153,153,2016,3,9,18,55.3,1.0,0,2016-03-10 01:00:00,280,18,18.7904,98.9847,23.6,18.7904,98.9847
154,154,2016,3,9,19,56.3,1.0,0,2016-03-10 02:00:00,280,18,18.7904,98.9847,23.6,18.7904,98.9847
155,155,2016,3,9,20,59.7,1.0,0,2016-03-10 03:00:00,280,18,18.7904,98.9847,23.6,18.7904,98.9847
156,156,2016,3,9,21,61.2,1.0,0,2016-03-10 04:00:00,295,17,18.7904,98.9847,21.7,18.7904,98.9847
157,157,2016,3,9,22,54.7,1.0,0,2016-03-10 05:00:00,295,17,18.7904,98.9847,21.7,18.7904,98.9847
158,158,2016,3,9,23,54.0,1.0,0,2016-03-10 06:00:00,295,17,18.7904,98.9847,21.7,18.7904,98.9847
159,159,2016,3,10,0,51.2,1.0,0,2016-03-10 07:00:00,260,6,18.7904,98.9847,22.6,18.7904,98.9847
160,160,2016,3,10,2,45.5,1.0,0,2016-03-10 09:00:00,260,6,18.7904,98.9847,22.6,18.7904,98.9847
161,161,2016,3,10,3,44.8,1.0,0,2016-03-10 10:00:00,230,4,18.7904,98.9847,33.6,18.7904,98.9847
162,162,2016,3,10,4,41.9,1.0,0,2016-03-10 11:00:00,230,4,18.7904,98.9847,33.6,18.7904,98.9847
163,163,2016,3,10,5,44.4,1.0,0,2016-03-10 12:00:00,230,4,18.7904,98.9847,33.6,18.7904,98.9847
164,164,2016,3,10,6,46.7,1.0,0,2016-03-10 13:00:00,340,2,18.7904,98.9847,38.4,18.7904,98.9847
165,165,2016,3,10,7,53.3,1.0,0,2016-03-10 14:00:00,340,2,18.7904,98.9847,38.4,18.7904,98.9847
166,166,2016,3,10,8,48.7,1.0,0,2016-03-10 15:00:00,340,2,18.7904,98.9847,38.4,18.7904,98.9847
167,167,2016,3,10,9,46.1,1.0,0,2016-03-10 16:00:00,260,1,18.7904,98.9847,37.9,18.7904,98.9847
168,168,2016,3,10,10,52.5,1.0,0,2016-03-10 17:00:00,260,1,18.7904,98.9847,37.9,18.7904,98.9847
169,169,2016,3,10,11,45.9,1.0,0,2016-03-10 18:00:00,260,1,18.7904,98.9847,37.9,18.7904,98.9847
170,170,2016,3,10,12,43.2,1.0,0,2016-03-10 19:00:00,185,5,18.7904,98.9847,28.9,18.7904,98.9847
171,171,2016,3,10,13,36.9,1.0,0,2016-03-10 20:00:00,185,5,18.7904,98.9847,28.9,18.7904,98.9847
172,172,2016,3,10,14,37.6,1.0,0,2016-03-10 21:00:00,185,5,18.7904,98.9847,28.9,18.7904,98.9847
173,173,2016,3,10,15,41.0,1.0,0,2016-03-10 22:00:00,200,11,18.7904,98.9847,26.6,18.7904,98.9847
174,174,2016,3,10,16,50.3,1.0,0,2016-03-10 23:00:00,200,11,18.7904,98.9847,26.6,18.7904,98.9847
175,175,2016,3,10,17,51.5,1.0,0,2016-03-11 00:00:00,200,11,18.7904,98.9847,26.6,18.7904,98.9847
176,176,2016,3,10,18,63.1,1.0,0,2016-03-11 01:00:00,180,14,18.7904,98.9847,24.8,18.7904,98.9847
177,177,2016,3,10,19,65.2,1.0,0,2016-03-11 02:00:00,180,14,18.7904,98.9847,24.8,18.7904,98.9847
178,178,2016,3,10,20,66.4,1.0,0,2016-03-11 03:00:00,180,14,18.7904,98.9847,24.8,18.7904,98.9847
179,179,2016,3,10,21,66.4,1.0,0,2016-03-11 04:00:00,205,13,18.7904,98.9847,23.3,18.7904,98.9847
180,180,2016,3,10,22,65.6,1.0,0,2016-03-11 05:00:00,205,13,18.7904,98.9847,23.3,18.7904,98.9847
181,181,2016,3,10,23,72.5,1.0,0,2016-03-11 06:00:00,205,13,18.7904,98.9847,23.3,18.7904,98.9847
182,182,2016,3,11,0,51.0,1.0,0,2016-03-11 07:00:00,215,10,18.7904,98.9847,24.8,18.7904,98.9847
183,183,2016,3,11,1,63.5,1.0,0,2016-03-11 08:00:00,215,10,18.7904,98.9847,24.8,18.7904,98.9847
184,184,2016,3,11,2,63.5,1.0,0,2016-03-11 09:00:00,215,10,18.7904,98.9847,24.8,18.7904,98.9847
185,185,2016,3,11,3,63.5,1.0,0,2016-03-11 10:00:00,205,10,18.7904,98.9847,34.5,18.7904,98.9847
186,186,2016,3,11,4,63.5,1.0,0,2016-03-11 11:00:00,205,10,18.7904,98.9847,34.5,18.7904,98.9847
187,187,2016,3,11,5,63.9,1.0,0,2016-03-11 12:00:00,205,10,18.7904,98.9847,34.5,18.7904,98.9847
188,188,2016,3,11,6,64.0,1.0,0,2016-03-11 13:00:00,185,12,18.7904,98.9847,36.8,18.7904,98.9847
189,189,2016,3,11,7,64.0,1.0,0,2016-03-11 14:00:00,185,12,18.7904,98.9847,36.8,18.7904,98.9847
190,190,2016,3,11,8,64.0,1.0,0,2016-03-11 15:00:00,185,12,18.7904,98.9847,36.8,18.7904,98.9847
191,191,2016,3,11,9,64.0,1.0,0,2016-03-11 16:00:00,195,12,18.7904,98.9847,36.6,18.7904,98.9847
192,192,2016,3,11,10,64.0,1.0,0,2016-03-11 17:00:00,195,12,18.7904,98.9847,36.6,18.7904,98.9847
193,193,2016,3,11,11,64.0,1.0,0,2016-03-11 18:00:00,195,12,18.7904,98.9847,36.6,18.7904,98.9847
194,194,2016,3,11,12,64.0,1.0,0,2016-03-11 19:00:00,185,13,18.7904,98.9847,29.7,18.7904,98.9847
195,195,2016,3,11,13,63.5,1.0,0,2016-03-11 20:00:00,185,13,18.7904,98.9847,29.7,18.7904,98.9847
196,196,2016,3,11,14,63.6,1.0,0,2016-03-11 21:00:00,185,13,18.7904,98.9847,29.7,18.7904,98.9847
197,197,2016,3,11,15,63.6,1.0,0,2016-03-11 22:00:00,185,18,18.7904,98.9847,27.7,18.7904,98.9847
198,198,2016,3,11,16,63.6,1.0,0,2016-03-11 23:00:00,185,18,18.7904,98.9847,27.7,18.7904,98.9847
199,199,2016,3,11,17,63.6,1.0,0,2016-03-12 00:00:00,185,18,18.7904,98.9847,27.7,18.7904,98.9847
200,200,2016,3,11,18,63.6,1.0,0,2016-03-12 01:00:00,210,6,18.7904,98.9847,25.0,18.7904,98.9847
201,201,2016,3,11,19,63.6,1.0,0,2016-03-12 02:00:00,210,6,18.7904,98.9847,25.0,18.7904,98.9847
202,202,2016,3,11,20,64.0,1.0,0,2016-03-12 03:00:00,210,6,18.7904,98.9847,25.0,18.7904,98.9847
203,203,2016,3,11,21,64.0,1.0,0,2016-03-12 04:00:00,225,8,18.7904,98.9847,23.1,18.7904,98.9847
204,204,2016,3,11,22,64.0,1.0,0,2016-03-12 05:00:00,225,8,18.7904,98.9847,23.1,18.7904,98.9847
205,205,2016,3,11,23,63.6,1.0,0,2016-03-12 06:00:00,225,8,18.7904,98.9847,23.1,18.7904,98.9847
206,206,2016,3,12,0,64.0,1.0,0,2016-03-12 07:00:00,215,8,18.7904,98.9847,25.0,18.7904,98.9847
207,207,2016,3,12,1,64.0,1.0,0,2016-03-12 08:00:00,215,8,18.7904,98.9847,25.0,18.7904,98.9847
208,208,2016,3,12,2,63.9,1.0,0,2016-03-12 09:00:00,215,8,18.7904,98.9847,25.0,18.7904,98.9847
209,209,2016,3,12,3,63.9,1.0,0,2016-03-12 10:00:00,200,8,18.7904,98.9847,32.1,18.7904,98.9847
210,210,2016,3,12,4,63.5,1.0,0,2016-03-12 11:00:00,200,8,18.7904,98.9847,32.1,18.7904,98.9847
211,211,2016,3,12,5,63.5,1.0,0,2016-03-12 12:00:00,200,8,18.7904,98.9847,32.1,18.7904,98.9847
212,212,2016,3,12,6,64.0,1.0,0,2016-03-12 13:00:00,200,13,18.7904,98.9847,35.2,18.7904,98.9847
213,213,2016,3,12,7,64.0,1.0,0,2016-03-12 14:00:00,200,13,18.7904,98.9847,35.2,18.7904,98.9847
214,214,2016,3,12,8,64.0,1.0,0,2016-03-12 15:00:00,200,13,18.7904,98.9847,35.2,18.7904,98.9847
