,Unnamed: 0,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective,datetime,WindDir,Wind Speed(km/h),lat_x,long_x,Temp(C),lat_y,long_y
15,15,2016,3,4,0,33.3,1.0,0,2016-03-04 07:00:00,90,23,12.6096,102.1045,25.6,12.6096,102.1045
16,16,2016,3,4,1,29.1,1.0,0,2016-03-04 08:00:00,90,23,12.6096,102.1045,25.6,12.6096,102.1045
17,17,2016,3,4,2,31.2,1.0,0,2016-03-04 09:00:00,90,23,12.6096,102.1045,25.6,12.6096,102.1045
18,18,2016,3,4,3,31.3,1.0,0,2016-03-04 10:00:00,100,16,12.6096,102.1045,30.3,12.6096,102.1045
19,19,2016,3,4,4,30.9,1.0,0,2016-03-04 11:00:00,100,16,12.6096,102.1045,30.3,12.6096,102.1045
20,20,2016,3,4,5,33.1,1.0,0,2016-03-04 12:00:00,100,16,12.6096,102.1045,30.3,12.6096,102.1045
21,21,2016,3,4,6,32.9,1.0,0,2016-03-04 13:00:00,100,8,12.6096,102.1045,31.3,12.6096,102.1045
22,22,2016,3,4,7,34.1,1.0,0,2016-03-04 14:00:00,100,8,12.6096,102.1045,31.3,12.6096,102.1045
23,23,2016,3,4,8,35.9,1.0,0,2016-03-04 15:00:00,100,8,12.6096,102.1045,31.3,12.6096,102.1045
24,24,2016,3,4,9,27.9,1.0,0,2016-03-04 16:00:00,65,6,12.6096,102.1045,30.7,12.6096,102.1045
25,25,2016,3,4,10,31.0,1.0,0,2016-03-04 17:00:00,65,6,12.6096,102.1045,30.7,12.6096,102.1045
26,26,2016,3,4,11,31.1,1.0,0,2016-03-04 18:00:00,65,6,12.6096,102.1045,30.7,12.6096,102.1045
27,27,2016,3,4,12,29.9,1.0,0,2016-03-04 19:00:00,50,17,12.6096,102.1045,27.2,12.6096,102.1045
28,28,2016,3,4,13,30.5,1.0,0,2016-03-04 20:00:00,50,17,12.6096,102.1045,27.2,12.6096,102.1045
29,29,2016,3,4,14,28.8,1.0,0,2016-03-04 21:00:00,50,17,12.6096,102.1045,27.2,12.6096,102.1045
30,30,2016,3,4,15,25.7,1.0,0,2016-03-04 22:00:00,70,23,12.6096,102.1045,26.1,12.6096,102.1045
31,31,2016,3,4,16,24.9,1.0,0,2016-03-04 23:00:00,70,23,12.6096,102.1045,26.1,12.6096,102.1045
32,32,2016,3,4,17,27.4,1.0,0,2016-03-05 00:00:00,70,23,12.6096,102.1045,26.1,12.6096,102.1045
33,33,2016,3,4,18,34.3,1.0,0,2016-03-05 01:00:00,85,23,12.6096,102.1045,25.3,12.6096,102.1045
34,34,2016,3,4,19,34.6,1.0,0,2016-03-05 02:00:00,85,23,12.6096,102.1045,25.3,12.6096,102.1045
35,35,2016,3,4,20,34.6,1.0,0,2016-03-05 03:00:00,85,23,12.6096,102.1045,25.3,12.6096,102.1045
36,36,2016,3,4,21,34.6,1.0,0,2016-03-05 04:00:00,90,21,12.6096,102.1045,24.9,12.6096,102.1045
37,37,2016,3,4,22,34.4,1.0,0,2016-03-05 05:00:00,90,21,12.6096,102.1045,24.9,12.6096,102.1045
38,38,2016,3,4,23,34.1,1.0,0,2016-03-05 06:00:00,90,21,12.6096,102.1045,24.9,12.6096,102.1045
39,39,2016,3,5,0,33.9,1.0,0,2016-03-05 07:00:00,120,18,12.6096,102.1045,26.0,12.6096,102.1045
40,40,2016,3,5,1,34.0,1.0,0,2016-03-05 08:00:00,120,18,12.6096,102.1045,26.0,12.6096,102.1045
41,41,2016,3,5,2,33.9,1.0,0,2016-03-05 09:00:00,120,18,12.6096,102.1045,26.0,12.6096,102.1045
42,42,2016,3,5,3,33.9,1.0,0,2016-03-05 10:00:00,110,17,12.6096,102.1045,30.1,12.6096,102.1045
43,43,2016,3,5,4,33.9,1.0,0,2016-03-05 11:00:00,110,17,12.6096,102.1045,30.1,12.6096,102.1045
44,44,2016,3,5,5,34.0,1.0,0,2016-03-05 12:00:00,110,17,12.6096,102.1045,30.1,12.6096,102.1045
45,45,2016,3,5,6,34.2,1.0,0,2016-03-05 13:00:00,105,12,12.6096,102.1045,31.6,12.6096,102.1045
46,46,2016,3,5,7,34.2,1.0,0,2016-03-05 14:00:00,105,12,12.6096,102.1045,31.6,12.6096,102.1045
47,47,2016,3,5,8,34.1,1.0,0,2016-03-05 15:00:00,105,12,12.6096,102.1045,31.6,12.6096,102.1045
48,48,2016,3,5,9,34.1,1.0,0,2016-03-05 16:00:00,75,10,12.6096,102.1045,30.7,12.6096,102.1045
49,49,2016,3,5,10,34.0,1.0,0,2016-03-05 17:00:00,75,10,12.6096,102.1045,30.7,12.6096,102.1045
50,50,2016,3,5,11,34.1,1.0,0,2016-03-05 18:00:00,75,10,12.6096,102.1045,30.7,12.6096,102.1045
51,51,2016,3,5,12,34.0,1.0,0,2016-03-05 19:00:00,65,20,12.6096,102.1045,27.5,12.6096,102.1045
52,52,2016,3,5,13,33.9,1.0,0,2016-03-05 20:00:00,65,20,12.6096,102.1045,27.5,12.6096,102.1045
53,53,2016,3,5,14,33.9,1.0,0,2016-03-05 21:00:00,65,20,12.6096,102.1045,27.5,12.6096,102.1045
54,54,2016,3,5,15,33.9,1.0,0,2016-03-05 22:00:00,85,24,12.6096,102.1045,26.5,12.6096,102.1045
55,55,2016,3,5,16,33.9,1.0,0,2016-03-05 23:00:00,85,24,12.6096,102.1045,26.5,12.6096,102.1045
56,56,2016,3,5,17,33.8,1.0,0,2016-03-06 00:00:00,85,24,12.6096,102.1045,26.5,12.6096,102.1045
57,57,2016,3,5,19,31.1,1.0,0,2016-03-06 02:00:00,85,23,12.6096,102.1045,26.1,12.6096,102.1045
58,58,2016,3,5,20,28.6,1.0,0,2016-03-06 03:00:00,85,23,12.6096,102.1045,26.1,12.6096,102.1045
59,59,2016,3,5,21,28.9,1.0,0,2016-03-06 04:00:00,95,22,12.6096,102.1045,25.5,12.6096,102.1045
60,60,2016,3,5,22,25.8,1.0,0,2016-03-06 05:00:00,95,22,12.6096,102.1045,25.5,12.6096,102.1045
61,61,2016,3,5,23,25.4,1.0,0,2016-03-06 06:00:00,95,22,12.6096,102.1045,25.5,12.6096,102.1045
62,62,2016,3,6,0,27.2,1.0,0,2016-03-06 07:00:00,105,16,12.6096,102.1045,26.4,12.6096,102.1045
63,63,2016,3,6,1,24.8,1.0,0,2016-03-06 08:00:00,105,16,12.6096,102.1045,26.4,12.6096,102.1045
64,64,2016,3,6,2,27.8,1.0,0,2016-03-06 09:00:00,105,16,12.6096,102.1045,26.4,12.6096,102.1045
65,65,2016,3,6,3,25.0,1.0,0,2016-03-06 10:00:00,100,21,12.6096,102.1045,30.2,12.6096,102.1045
66,66,2016,3,6,4,32.6,1.0,0,2016-03-06 11:00:00,100,21,12.6096,102.1045,30.2,12.6096,102.1045
67,67,2016,3,6,5,33.1,1.0,0,2016-03-06 12:00:00,100,21,12.6096,102.1045,30.2,12.6096,102.1045
68,68,2016,3,6,6,30.9,1.0,0,2016-03-06 13:00:00,110,16,12.6096,102.1045,31.8,12.6096,102.1045
69,69,2016,3,6,7,35.3,1.0,0,2016-03-06 14:00:00,110,16,12.6096,102.1045,31.8,12.6096,102.1045
70,70,2016,3,6,8,27.5,1.0,0,2016-03-06 15:00:00,110,16,12.6096,102.1045,31.8,12.6096,102.1045
71,71,2016,3,6,9,25.0,1.0,0,2016-03-06 16:00:00,90,12,12.6096,102.1045,31.0,12.6096,102.1045
72,72,2016,3,6,10,28.4,1.0,0,2016-03-06 17:00:00,90,12,12.6096,102.1045,31.0,12.6096,102.1045
73,73,2016,3,6,11,31.7,1.0,0,2016-03-06 18:00:00,90,12,12.6096,102.1045,31.0,12.6096,102.1045
74,74,2016,3,6,12,31.1,1.0,0,2016-03-06 19:00:00,55,18,12.6096,102.1045,27.8,12.6096,102.1045
75,75,2016,3,6,13,27.3,1.0,0,2016-03-06 20:00:00,55,18,12.6096,102.1045,27.8,12.6096,102.1045
76,76,2016,3,6,14,23.0,1.0,0,2016-03-06 21:00:00,55,18,12.6096,102.1045,27.8,12.6096,102.1045
77,77,2016,3,6,15,23.0,1.0,0,2016-03-06 22:00:00,65,22,12.6096,102.1045,27.0,12.6096,102.1045
78,78,2016,3,6,16,24.4,1.0,0,2016-03-06 23:00:00,65,22,12.6096,102.1045,27.0,12.6096,102.1045
79,79,2016,3,6,17,23.5,1.0,0,2016-03-07 00:00:00,65,22,12.6096,102.1045,27.0,12.6096,102.1045
80,80,2016,3,6,18,31.5,1.0,0,2016-03-07 01:00:00,75,18,12.6096,102.1045,26.2,12.6096,102.1045
81,81,2016,3,6,19,30.6,1.0,0,2016-03-07 02:00:00,75,18,12.6096,102.1045,26.2,12.6096,102.1045
82,82,2016,3,6,20,31.0,1.0,0,2016-03-07 03:00:00,75,18,12.6096,102.1045,26.2,12.6096,102.1045
83,83,2016,3,6,21,29.4,1.0,0,2016-03-07 04:00:00,90,15,12.6096,102.1045,25.4,12.6096,102.1045
84,84,2016,3,6,22,29.6,1.0,0,2016-03-07 05:00:00,90,15,12.6096,102.1045,25.4,12.6096,102.1045
85,85,2016,3,6,23,26.2,1.0,0,2016-03-07 06:00:00,90,15,12.6096,102.1045,25.4,12.6096,102.1045
86,86,2016,3,7,0,28.1,1.0,0,2016-03-07 07:00:00,105,10,12.6096,102.1045,26.5,12.6096,102.1045
87,87,2016,3,7,1,26.8,1.0,0,2016-03-07 08:00:00,105,10,12.6096,102.1045,26.5,12.6096,102.1045
88,88,2016,3,7,2,28.7,1.0,0,2016-03-07 09:00:00,105,10,12.6096,102.1045,26.5,12.6096,102.1045
89,89,2016,3,7,3,28.1,1.0,0,2016-03-07 10:00:00,90,14,12.6096,102.1045,30.4,12.6096,102.1045
90,90,2016,3,7,4,27.5,1.0,0,2016-03-07 11:00:00,90,14,12.6096,102.1045,30.4,12.6096,102.1045
91,91,2016,3,7,5,32.5,1.0,0,2016-03-07 12:00:00,90,14,12.6096,102.1045,30.4,12.6096,102.1045
92,92,2016,3,7,6,34.1,1.0,0,2016-03-07 13:00:00,90,10,12.6096,102.1045,32.4,12.6096,102.1045
93,93,2016,3,7,7,36.1,1.0,0,2016-03-07 14:00:00,90,10,12.6096,102.1045,32.4,12.6096,102.1045
94,94,2016,3,7,8,28.1,1.0,0,2016-03-07 15:00:00,90,10,12.6096,102.1045,32.4,12.6096,102.1045
95,95,2016,3,7,9,26.1,1.0,0,2016-03-07 16:00:00,75,9,12.6096,102.1045,31.1,12.6096,102.1045
96,96,2016,3,7,10,30.2,1.0,0,2016-03-07 17:00:00,75,9,12.6096,102.1045,31.1,12.6096,102.1045
97,97,2016,3,7,11,20.9,1.0,0,2016-03-07 18:00:00,75,9,12.6096,102.1045,31.1,12.6096,102.1045
98,98,2016,3,7,12,27.3,1.0,0,2016-03-07 19:00:00,65,15,12.6096,102.1045,27.4,12.6096,102.1045
99,99,2016,3,7,13,18.1,1.0,0,2016-03-07 20:00:00,65,15,12.6096,102.1045,27.4,12.6096,102.1045
100,100,2016,3,7,14,19.9,1.0,0,2016-03-07 21:00:00,65,15,12.6096,102.1045,27.4,12.6096,102.1045
101,101,2016,3,7,15,21.6,1.0,0,2016-03-07 22:00:00,85,17,12.6096,102.1045,26.7,12.6096,102.1045
102,102,2016,3,7,16,20.6,1.0,0,2016-03-07 23:00:00,85,17,12.6096,102.1045,26.7,12.6096,102.1045
103,103,2016,3,7,17,29.4,1.0,0,2016-03-08 00:00:00,85,17,12.6096,102.1045,26.7,12.6096,102.1045
104,104,2016,3,7,18,27.6,1.0,0,2016-03-08 01:00:00,120,13,12.6096,102.1045,26.6,12.6096,102.1045
105,105,2016,3,7,19,27.5,1.0,0,2016-03-08 02:00:00,120,13,12.6096,102.1045,26.6,12.6096,102.1045
106,106,2016,3,7,20,25.3,1.0,0,2016-03-08 03:00:00,120,13,12.6096,102.1045,26.6,12.6096,102.1045
107,107,2016,3,7,21,27.8,1.0,0,2016-03-08 04:00:00,140,9,12.6096,102.1045,26.3,12.6096,102.1045
108,108,2016,3,7,22,27.4,1.0,0,2016-03-08 05:00:00,140,9,12.6096,102.1045,26.3,12.6096,102.1045
109,109,2016,3,7,23,26.9,1.0,0,2016-03-08 06:00:00,140,9,12.6096,102.1045,26.3,12.6096,102.1045
110,110,2016,3,8,0,21.9,1.0,0,2016-03-08 07:00:00,145,7,12.6096,102.1045,27.4,12.6096,102.1045
111,111,2016,3,8,1,28.4,1.0,0,2016-03-08 08:00:00,145,7,12.6096,102.1045,27.4,12.6096,102.1045
112,112,2016,3,8,2,30.4,1.0,0,2016-03-08 09:00:00,145,7,12.6096,102.1045,27.4,12.6096,102.1045
113,113,2016,3,8,3,27.4,1.0,0,2016-03-08 10:00:00,125,6,12.6096,102.1045,29.7,12.6096,102.1045
114,114,2016,3,8,4,28.9,1.0,0,2016-03-08 11:00:00,125,6,12.6096,102.1045,29.7,12.6096,102.1045
115,115,2016,3,8,5,30.6,1.0,0,2016-03-08 12:00:00,125,6,12.6096,102.1045,29.7,12.6096,102.1045
116,116,2016,3,8,6,34.4,1.0,0,2016-03-08 13:00:00,85,3,12.6096,102.1045,32.0,12.6096,102.1045
117,117,2016,3,8,7,38.7,1.0,0,2016-03-08 14:00:00,85,3,12.6096,102.1045,32.0,12.6096,102.1045
118,118,2016,3,8,8,27.1,1.0,0,2016-03-08 15:00:00,85,3,12.6096,102.1045,32.0,12.6096,102.1045
119,119,2016,3,8,9,26.1,1.0,0,2016-03-08 16:00:00,115,2,12.6096,102.1045,31.3,12.6096,102.1045
120,120,2016,3,8,10,32.6,1.0,0,2016-03-08 17:00:00,115,2,12.6096,102.1045,31.3,12.6096,102.1045
121,121,2016,3,8,11,29.5,1.0,0,2016-03-08 18:00:00,115,2,12.6096,102.1045,31.3,12.6096,102.1045
122,122,2016,3,8,12,20.1,1.0,0,2016-03-08 19:00:00,110,4,12.6096,102.1045,27.6,12.6096,102.1045
123,123,2016,3,8,13,23.8,1.0,0,2016-03-08 20:00:00,110,4,12.6096,102.1045,27.6,12.6096,102.1045
124,124,2016,3,8,14,22.6,1.0,0,2016-03-08 21:00:00,110,4,12.6096,102.1045,27.6,12.6096,102.1045
125,125,2016,3,8,15,20.0,1.0,0,2016-03-08 22:00:00,120,3,12.6096,102.1045,26.6,12.6096,102.1045
126,126,2016,3,8,16,25.3,1.0,0,2016-03-08 23:00:00,120,3,12.6096,102.1045,26.6,12.6096,102.1045
127,127,2016,3,8,17,26.1,1.0,0,2016-03-09 00:00:00,120,3,12.6096,102.1045,26.6,12.6096,102.1045
128,128,2016,3,8,18,29.0,1.0,0,2016-03-09 01:00:00,215,5,12.6096,102.1045,26.0,12.6096,102.1045
129,129,2016,3,8,19,27.2,1.0,0,2016-03-09 02:00:00,215,5,12.6096,102.1045,26.0,12.6096,102.1045
130,130,2016,3,8,20,33.6,1.0,0,2016-03-09 03:00:00,215,5,12.6096,102.1045,26.0,12.6096,102.1045
131,131,2016,3,8,21,23.1,1.0,0,2016-03-09 04:00:00,200,6,12.6096,102.1045,25.6,12.6096,102.1045
132,132,2016,3,8,22,19.1,1.0,0,2016-03-09 05:00:00,200,6,12.6096,102.1045,25.6,12.6096,102.1045
133,133,2016,3,8,23,22.6,1.0,0,2016-03-09 06:00:00,200,6,12.6096,102.1045,25.6,12.6096,102.1045
134,134,2016,3,9,0,24.3,1.0,0,2016-03-09 07:00:00,205,5,12.6096,102.1045,26.9,12.6096,102.1045
135,135,2016,3,9,1,27.4,1.0,0,2016-03-09 08:00:00,205,5,12.6096,102.1045,26.9,12.6096,102.1045
136,136,2016,3,9,2,35.5,1.0,0,2016-03-09 09:00:00,205,5,12.6096,102.1045,26.9,12.6096,102.1045
137,137,2016,3,9,3,34.0,1.0,0,2016-03-09 10:00:00,240,2,12.6096,102.1045,31.3,12.6096,102.1045
138,138,2016,3,9,4,29.8,1.0,0,2016-03-09 11:00:00,240,2,12.6096,102.1045,31.3,12.6096,102.1045
139,139,2016,3,9,5,26.9,1.0,0,2016-03-09 12:00:00,240,2,12.6096,102.1045,31.3,12.6096,102.1045
140,140,2016,3,9,6,28.8,1.0,0,2016-03-09 13:00:00,185,3,12.6096,102.1045,32.9,12.6096,102.1045
141,141,2016,3,9,7,29.6,1.0,0,2016-03-09 14:00:00,185,3,12.6096,102.1045,32.9,12.6096,102.1045
142,142,2016,3,9,8,35.8,1.0,0,2016-03-09 15:00:00,185,3,12.6096,102.1045,32.9,12.6096,102.1045
143,143,2016,3,9,9,33.8,1.0,0,2016-03-09 16:00:00,165,2,12.6096,102.1045,32.1,12.6096,102.1045
144,144,2016,3,9,10,30.2,1.0,0,2016-03-09 17:00:00,165,2,12.6096,102.1045,32.1,12.6096,102.1045
145,145,2016,3,9,11,30.0,1.0,0,2016-03-09 18:00:00,165,2,12.6096,102.1045,32.1,12.6096,102.1045
146,146,2016,3,9,12,29.5,1.0,0,2016-03-09 19:00:00,90,10,12.6096,102.1045,27.5,12.6096,102.1045
147,147,2016,3,9,13,27.9,1.0,0,2016-03-09 20:00:00,90,10,12.6096,102.1045,27.5,12.6096,102.1045
148,148,2016,3,9,14,26.2,1.0,0,2016-03-09 21:00:00,90,10,12.6096,102.1045,27.5,12.6096,102.1045
149,149,2016,3,9,15,26.2,1.0,0,2016-03-09 22:00:00,90,10,12.6096,102.1045,26.9,12.6096,102.1045
150,150,2016,3,9,16,26.3,1.0,0,2016-03-09 23:00:00,90,10,12.6096,102.1045,26.9,12.6096,102.1045
151,151,2016,3,9,17,29.8,1.0,0,2016-03-10 00:00:00,90,10,12.6096,102.1045,26.9,12.6096,102.1045
152,152,2016,3,9,18,32.0,1.0,0,2016-03-10 01:00:00,85,5,12.6096,102.1045,26.3,12.6096,102.1045
153,153,2016,3,9,19,33.5,1.0,0,2016-03-10 02:00:00,85,5,12.6096,102.1045,26.3,12.6096,102.1045
154,154,2016,3,9,20,27.7,1.0,0,2016-03-10 03:00:00,85,5,12.6096,102.1045,26.3,12.6096,102.1045
155,155,2016,3,9,21,19.3,1.0,0,2016-03-10 04:00:00,85,4,12.6096,102.1045,26.0,12.6096,102.1045
156,156,2016,3,9,22,19.3,1.0,0,2016-03-10 05:00:00,85,4,12.6096,102.1045,26.0,12.6096,102.1045
157,157,2016,3,9,23,19.9,1.0,0,2016-03-10 06:00:00,85,4,12.6096,102.1045,26.0,12.6096,102.1045
158,158,2016,3,10,0,27.7,1.0,0,2016-03-10 07:00:00,210,3,12.6096,102.1045,27.0,12.6096,102.1045
159,159,2016,3,10,2,25.7,1.0,0,2016-03-10 09:00:00,210,3,12.6096,102.1045,27.0,12.6096,102.1045
160,160,2016,3,10,3,30.4,1.0,0,2016-03-10 10:00:00,335,1,12.6096,102.1045,31.6,12.6096,102.1045
161,161,2016,3,10,4,31.2,1.0,0,2016-03-10 11:00:00,335,1,12.6096,102.1045,31.6,12.6096,102.1045
162,162,2016,3,10,5,27.1,1.0,0,2016-03-10 12:00:00,335,1,12.6096,102.1045,31.6,12.6096,102.1045
163,163,2016,3,10,6,32.4,1.0,0,2016-03-10 13:00:00,80,3,12.6096,102.1045,33.6,12.6096,102.1045
164,164,2016,3,10,7,29.1,1.0,0,2016-03-10 14:00:00,80,3,12.6096,102.1045,33.6,12.6096,102.1045
165,165,2016,3,10,8,36.8,1.0,0,2016-03-10 15:00:00,80,3,12.6096,102.1045,33.6,12.6096,102.1045
166,166,2016,3,10,9,35.0,1.0,0,2016-03-10 16:00:00,60,8,12.6096,102.1045,32.4,12.6096,102.1045
167,167,2016,3,10,10,30.7,1.0,0,2016-03-10 17:00:00,60,8,12.6096,102.1045,32.4,12.6096,102.1045
168,168,2016,3,10,11,31.2,1.0,0,2016-03-10 18:00:00,60,8,12.6096,102.1045,32.4,12.6096,102.1045
169,169,2016,3,10,12,32.7,1.0,0,2016-03-10 19:00:00,60,16,12.6096,102.1045,27.8,12.6096,102.1045
170,170,2016,3,10,13,29.7,1.0,0,2016-03-10 20:00:00,60,16,12.6096,102.1045,27.8,12.6096,102.1045
171,171,2016,3,10,14,25.7,1.0,0,2016-03-10 21:00:00,60,16,12.6096,102.1045,27.8,12.6096,102.1045
172,172,2016,3,10,15,24.2,1.0,0,2016-03-10 22:00:00,70,21,12.6096,102.1045,26.8,12.6096,102.1045
173,173,2016,3,10,16,25.9,1.0,0,2016-03-10 23:00:00,70,21,12.6096,102.1045,26.8,12.6096,102.1045
174,174,2016,3,10,17,28.3,1.0,0,2016-03-11 00:00:00,70,21,12.6096,102.1045,26.8,12.6096,102.1045
175,175,2016,3,10,18,28.8,1.0,0,2016-03-11 01:00:00,90,17,12.6096,102.1045,26.2,12.6096,102.1045
176,176,2016,3,10,19,29.5,1.0,0,2016-03-11 02:00:00,90,17,12.6096,102.1045,26.2,12.6096,102.1045
177,177,2016,3,10,20,25.4,1.0,0,2016-03-11 03:00:00,90,17,12.6096,102.1045,26.2,12.6096,102.1045
178,178,2016,3,10,21,25.5,1.0,0,2016-03-11 04:00:00,110,13,12.6096,102.1045,25.8,12.6096,102.1045
179,179,2016,3,10,22,17.2,1.0,0,2016-03-11 05:00:00,110,13,12.6096,102.1045,25.8,12.6096,102.1045
180,180,2016,3,10,23,23.2,1.0,0,2016-03-11 06:00:00,110,13,12.6096,102.1045,25.8,12.6096,102.1045
181,181,2016,3,11,0,23.5,1.0,0,2016-03-11 07:00:00,130,13,12.6096,102.1045,26.8,12.6096,102.1045
182,182,2016,3,11,1,27.6,1.0,0,2016-03-11 08:00:00,130,13,12.6096,102.1045,26.8,12.6096,102.1045
183,183,2016,3,11,2,27.6,1.0,0,2016-03-11 09:00:00,130,13,12.6096,102.1045,26.8,12.6096,102.1045
184,184,2016,3,11,3,27.6,1.0,0,2016-03-11 10:00:00,115,15,12.6096,102.1045,31.2,12.6096,102.1045
185,185,2016,3,11,4,27.8,1.0,0,2016-03-11 11:00:00,115,15,12.6096,102.1045,31.2,12.6096,102.1045
186,186,2016,3,11,5,27.8,1.0,0,2016-03-11 12:00:00,115,15,12.6096,102.1045,31.2,12.6096,102.1045
187,187,2016,3,11,6,27.8,1.0,0,2016-03-11 13:00:00,115,13,12.6096,102.1045,33.3,12.6096,102.1045
188,188,2016,3,11,7,27.8,1.0,0,2016-03-11 14:00:00,115,13,12.6096,102.1045,33.3,12.6096,102.1045
189,189,2016,3,11,8,27.8,1.0,0,2016-03-11 15:00:00,115,13,12.6096,102.1045,33.3,12.6096,102.1045
190,190,2016,3,11,9,27.7,1.0,0,2016-03-11 16:00:00,95,11,12.6096,102.1045,31.8,12.6096,102.1045
191,191,2016,3,11,10,27.7,1.0,0,2016-03-11 17:00:00,95,11,12.6096,102.1045,31.8,12.6096,102.1045
192,192,2016,3,11,11,27.7,1.0,0,2016-03-11 18:00:00,95,11,12.6096,102.1045,31.8,12.6096,102.1045
193,193,2016,3,11,12,27.6,1.0,0,2016-03-11 19:00:00,80,20,12.6096,102.1045,28.4,12.6096,102.1045
194,194,2016,3,11,13,27.7,1.0,0,2016-03-11 20:00:00,80,20,12.6096,102.1045,28.4,12.6096,102.1045
195,195,2016,3,11,14,27.7,1.0,0,2016-03-11 21:00:00,80,20,12.6096,102.1045,28.4,12.6096,102.1045
196,196,2016,3,11,15,27.7,1.0,0,2016-03-11 22:00:00,85,26,12.6096,102.1045,27.3,12.6096,102.1045
197,197,2016,3,11,16,27.7,1.0,0,2016-03-11 23:00:00,85,26,12.6096,102.1045,27.3,12.6096,102.1045
198,198,2016,3,11,17,27.7,1.0,0,2016-03-12 00:00:00,85,26,12.6096,102.1045,27.3,12.6096,102.1045
199,199,2016,3,11,18,27.8,1.0,0,2016-03-12 01:00:00,90,9,12.6096,102.1045,26.6,12.6096,102.1045
200,200,2016,3,11,19,27.9,1.0,0,2016-03-12 02:00:00,90,9,12.6096,102.1045,26.6,12.6096,102.1045
201,201,2016,3,11,20,27.9,1.0,0,2016-03-12 03:00:00,90,9,12.6096,102.1045,26.6,12.6096,102.1045
202,202,2016,3,11,21,27.9,1.0,0,2016-03-12 04:00:00,110,7,12.6096,102.1045,26.6,12.6096,102.1045
203,203,2016,3,11,22,27.9,1.0,0,2016-03-12 05:00:00,110,7,12.6096,102.1045,26.6,12.6096,102.1045
204,204,2016,3,11,23,27.9,1.0,0,2016-03-12 06:00:00,110,7,12.6096,102.1045,26.6,12.6096,102.1045
205,205,2016,3,12,0,27.8,1.0,0,2016-03-12 07:00:00,130,10,12.6096,102.1045,27.1,12.6096,102.1045
206,206,2016,3,12,1,27.8,1.0,0,2016-03-12 08:00:00,130,10,12.6096,102.1045,27.1,12.6096,102.1045
207,207,2016,3,12,2,27.7,1.0,0,2016-03-12 09:00:00,130,10,12.6096,102.1045,27.1,12.6096,102.1045
208,208,2016,3,12,3,27.7,1.0,0,2016-03-12 10:00:00,130,13,12.6096,102.1045,30.9,12.6096,102.1045
209,209,2016,3,12,4,27.7,1.0,0,2016-03-12 11:00:00,130,13,12.6096,102.1045,30.9,12.6096,102.1045
210,210,2016,3,12,5,27.8,1.0,0,2016-03-12 12:00:00,130,13,12.6096,102.1045,30.9,12.6096,102.1045
211,211,2016,3,12,6,27.9,1.0,0,2016-03-12 13:00:00,145,13,12.6096,102.1045,31.5,12.6096,102.1045
212,212,2016,3,12,7,27.8,1.0,0,2016-03-12 14:00:00,145,13,12.6096,102.1045,31.5,12.6096,102.1045
213,213,2016,3,12,8,27.8,1.0,0,2016-03-12 15:00:00,145,13,12.6096,102.1045,31.5,12.6096,102.1045
214,214,2016,3,12,9,27.8,1.0,0,2016-03-12 16:00:00,160,17,12.6096,102.1045,31.0,12.6096,102.1045
