,Unnamed: 0,Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective,datetime,WindDir,Wind Speed(km/h),lat_x,long_x,Temp(C),lat_y,long_y
42,42,2016,3,5,3,32.1,1.0,0,2016-03-05 10:00:00,90,24,7.1988,100.5951,29.0,7.1988,100.5951
43,43,2016,3,5,4,32.0,1.0,0,2016-03-05 11:00:00,90,24,7.1988,100.5951,29.0,7.1988,100.5951
44,44,2016,3,5,5,32.1,1.0,0,2016-03-05 12:00:00,90,24,7.1988,100.5951,29.0,7.1988,100.5951
45,45,2016,3,5,6,32.1,1.0,0,2016-03-05 13:00:00,95,23,7.1988,100.5951,30.6,7.1988,100.5951
46,46,2016,3,5,7,32.2,1.0,0,2016-03-05 14:00:00,95,23,7.1988,100.5951,30.6,7.1988,100.5951
47,47,2016,3,5,8,32.2,1.0,0,2016-03-05 15:00:00,95,23,7.1988,100.5951,30.6,7.1988,100.5951
48,48,2016,3,5,9,32.1,1.0,0,2016-03-05 16:00:00,100,22,7.1988,100.5951,29.9,7.1988,100.5951
49,49,2016,3,5,10,32.1,1.0,0,2016-03-05 17:00:00,100,22,7.1988,100.5951,29.9,7.1988,100.5951
50,50,2016,3,5,11,32.1,1.0,0,2016-03-05 18:00:00,100,22,7.1988,100.5951,29.9,7.1988,100.5951
51,51,2016,3,5,12,32.1,1.0,0,2016-03-05 19:00:00,110,23,7.1988,100.5951,27.2,7.1988,100.5951
52,52,2016,3,5,13,32.1,1.0,0,2016-03-05 20:00:00,110,23,7.1988,100.5951,27.2,7.1988,100.5951
53,53,2016,3,5,14,32.1,1.0,0,2016-03-05 21:00:00,110,23,7.1988,100.5951,27.2,7.1988,100.5951
54,54,2016,3,5,15,32.1,1.0,0,2016-03-05 22:00:00,105,27,7.1988,100.5951,26.2,7.1988,100.5951
55,55,2016,3,5,16,32.1,1.0,0,2016-03-05 23:00:00,105,27,7.1988,100.5951,26.2,7.1988,100.5951
56,56,2016,3,5,17,29.7,1.0,0,2016-03-06 00:00:00,105,27,7.1988,100.5951,26.2,7.1988,100.5951
57,57,2016,3,5,18,22.7,1.0,0,2016-03-06 01:00:00,105,27,7.1988,100.5951,25.6,7.1988,100.5951
58,58,2016,3,5,19,27.9,1.0,0,2016-03-06 02:00:00,105,27,7.1988,100.5951,25.6,7.1988,100.5951
59,59,2016,3,5,20,27.7,1.0,0,2016-03-06 03:00:00,105,27,7.1988,100.5951,25.6,7.1988,100.5951
60,60,2016,3,5,21,23.6,1.0,0,2016-03-06 04:00:00,110,30,7.1988,100.5951,25.2,7.1988,100.5951
61,61,2016,3,5,22,23.5,1.0,0,2016-03-06 05:00:00,110,30,7.1988,100.5951,25.2,7.1988,100.5951
62,62,2016,3,5,23,23.6,1.0,0,2016-03-06 06:00:00,110,30,7.1988,100.5951,25.2,7.1988,100.5951
63,63,2016,3,6,0,25.7,1.0,0,2016-03-06 07:00:00,105,30,7.1988,100.5951,26.0,7.1988,100.5951
64,64,2016,3,6,1,24.4,1.0,0,2016-03-06 08:00:00,105,30,7.1988,100.5951,26.0,7.1988,100.5951
65,65,2016,3,6,2,23.2,1.0,0,2016-03-06 09:00:00,105,30,7.1988,100.5951,26.0,7.1988,100.5951
66,66,2016,3,6,3,21.2,1.0,0,2016-03-06 10:00:00,95,31,7.1988,100.5951,29.2,7.1988,100.5951
67,67,2016,3,6,4,24.1,1.0,0,2016-03-06 11:00:00,95,31,7.1988,100.5951,29.2,7.1988,100.5951
68,68,2016,3,6,5,23.4,1.0,0,2016-03-06 12:00:00,95,31,7.1988,100.5951,29.2,7.1988,100.5951
69,69,2016,3,6,6,27.2,1.0,0,2016-03-06 13:00:00,100,26,7.1988,100.5951,30.4,7.1988,100.5951
70,70,2016,3,6,7,24.8,1.0,0,2016-03-06 14:00:00,100,26,7.1988,100.5951,30.4,7.1988,100.5951
71,71,2016,3,6,8,25.9,1.0,0,2016-03-06 15:00:00,100,26,7.1988,100.5951,30.4,7.1988,100.5951
72,72,2016,3,6,9,23.4,1.0,0,2016-03-06 16:00:00,105,23,7.1988,100.5951,29.6,7.1988,100.5951
73,73,2016,3,6,10,24.5,1.0,0,2016-03-06 17:00:00,105,23,7.1988,100.5951,29.6,7.1988,100.5951
74,74,2016,3,6,11,23.7,1.0,0,2016-03-06 18:00:00,105,23,7.1988,100.5951,29.6,7.1988,100.5951
75,75,2016,3,6,12,24.8,1.0,0,2016-03-06 19:00:00,95,22,7.1988,100.5951,27.2,7.1988,100.5951
76,76,2016,3,6,13,22.1,1.0,0,2016-03-06 20:00:00,95,22,7.1988,100.5951,27.2,7.1988,100.5951
77,77,2016,3,6,14,21.6,1.0,0,2016-03-06 21:00:00,95,22,7.1988,100.5951,27.2,7.1988,100.5951
78,78,2016,3,6,15,21.5,1.0,0,2016-03-06 22:00:00,90,25,7.1988,100.5951,27.1,7.1988,100.5951
79,79,2016,3,6,16,19.8,1.0,0,2016-03-06 23:00:00,90,25,7.1988,100.5951,27.1,7.1988,100.5951
80,80,2016,3,6,17,20.9,1.0,0,2016-03-07 00:00:00,90,25,7.1988,100.5951,27.1,7.1988,100.5951
81,81,2016,3,6,18,27.2,1.0,0,2016-03-07 01:00:00,95,24,7.1988,100.5951,26.4,7.1988,100.5951
82,82,2016,3,6,19,29.8,1.0,0,2016-03-07 02:00:00,95,24,7.1988,100.5951,26.4,7.1988,100.5951
83,83,2016,3,6,20,28.1,1.0,0,2016-03-07 03:00:00,95,24,7.1988,100.5951,26.4,7.1988,100.5951
84,84,2016,3,6,21,22.0,1.0,0,2016-03-07 04:00:00,95,28,7.1988,100.5951,26.0,7.1988,100.5951
85,85,2016,3,6,22,20.0,1.0,0,2016-03-07 05:00:00,95,28,7.1988,100.5951,26.0,7.1988,100.5951
86,86,2016,3,6,23,17.3,1.0,0,2016-03-07 06:00:00,95,28,7.1988,100.5951,26.0,7.1988,100.5951
87,87,2016,3,7,0,16.8,1.0,0,2016-03-07 07:00:00,90,32,7.1988,100.5951,26.6,7.1988,100.5951
88,88,2016,3,7,1,17.0,1.0,0,2016-03-07 08:00:00,90,32,7.1988,100.5951,26.6,7.1988,100.5951
89,89,2016,3,7,2,17.3,1.0,0,2016-03-07 09:00:00,90,32,7.1988,100.5951,26.6,7.1988,100.5951
90,90,2016,3,7,3,15.2,1.0,0,2016-03-07 10:00:00,90,36,7.1988,100.5951,29.3,7.1988,100.5951
91,91,2016,3,7,4,15.1,1.0,0,2016-03-07 11:00:00,90,36,7.1988,100.5951,29.3,7.1988,100.5951
92,92,2016,3,7,5,22.6,1.0,0,2016-03-07 12:00:00,90,36,7.1988,100.5951,29.3,7.1988,100.5951
93,93,2016,3,7,6,21.9,1.0,0,2016-03-07 13:00:00,100,32,7.1988,100.5951,30.9,7.1988,100.5951
94,94,2016,3,7,7,24.5,1.0,0,2016-03-07 14:00:00,100,32,7.1988,100.5951,30.9,7.1988,100.5951
95,95,2016,3,7,8,22.4,1.0,0,2016-03-07 15:00:00,100,32,7.1988,100.5951,30.9,7.1988,100.5951
96,96,2016,3,7,9,22.3,1.0,0,2016-03-07 16:00:00,105,31,7.1988,100.5951,29.8,7.1988,100.5951
97,97,2016,3,7,10,19.7,1.0,0,2016-03-07 17:00:00,105,31,7.1988,100.5951,29.8,7.1988,100.5951
98,98,2016,3,7,11,21.8,1.0,0,2016-03-07 18:00:00,105,31,7.1988,100.5951,29.8,7.1988,100.5951
99,99,2016,3,7,12,15.7,1.0,0,2016-03-07 19:00:00,95,35,7.1988,100.5951,27.0,7.1988,100.5951
100,100,2016,3,7,13,15.9,1.0,0,2016-03-07 20:00:00,95,35,7.1988,100.5951,27.0,7.1988,100.5951
101,101,2016,3,7,14,15.7,1.0,0,2016-03-07 21:00:00,95,35,7.1988,100.5951,27.0,7.1988,100.5951
102,102,2016,3,7,15,13.4,1.0,0,2016-03-07 22:00:00,100,37,7.1988,100.5951,26.2,7.1988,100.5951
103,103,2016,3,7,16,14.2,1.0,0,2016-03-07 23:00:00,100,37,7.1988,100.5951,26.2,7.1988,100.5951
104,104,2016,3,7,17,10.5,1.0,0,2016-03-08 00:00:00,100,37,7.1988,100.5951,26.2,7.1988,100.5951
105,105,2016,3,7,18,13.8,1.0,0,2016-03-08 01:00:00,100,36,7.1988,100.5951,25.6,7.1988,100.5951
106,106,2016,3,7,19,18.4,1.0,0,2016-03-08 02:00:00,100,36,7.1988,100.5951,25.6,7.1988,100.5951
107,107,2016,3,7,20,20.2,1.0,0,2016-03-08 03:00:00,100,36,7.1988,100.5951,25.6,7.1988,100.5951
108,108,2016,3,7,21,14.8,1.0,0,2016-03-08 04:00:00,100,32,7.1988,100.5951,25.2,7.1988,100.5951
109,109,2016,3,7,22,18.5,1.0,0,2016-03-08 05:00:00,100,32,7.1988,100.5951,25.2,7.1988,100.5951
110,110,2016,3,7,23,18.2,1.0,0,2016-03-08 06:00:00,100,32,7.1988,100.5951,25.2,7.1988,100.5951
111,111,2016,3,8,0,18.8,1.0,0,2016-03-08 07:00:00,100,29,7.1988,100.5951,25.6,7.1988,100.5951
112,112,2016,3,8,1,18.0,1.0,0,2016-03-08 08:00:00,100,29,7.1988,100.5951,25.6,7.1988,100.5951
113,113,2016,3,8,2,18.4,1.0,0,2016-03-08 09:00:00,100,29,7.1988,100.5951,25.6,7.1988,100.5951
114,114,2016,3,8,3,18.2,1.0,0,2016-03-08 10:00:00,95,29,7.1988,100.5951,29.0,7.1988,100.5951
115,115,2016,3,8,4,19.9,1.0,0,2016-03-08 11:00:00,95,29,7.1988,100.5951,29.0,7.1988,100.5951
116,116,2016,3,8,5,21.3,1.0,0,2016-03-08 12:00:00,95,29,7.1988,100.5951,29.0,7.1988,100.5951
117,117,2016,3,8,6,20.5,1.0,0,2016-03-08 13:00:00,100,20,7.1988,100.5951,30.7,7.1988,100.5951
118,118,2016,3,8,7,21.0,1.0,0,2016-03-08 14:00:00,100,20,7.1988,100.5951,30.7,7.1988,100.5951
119,119,2016,3,8,8,20.5,1.0,0,2016-03-08 15:00:00,100,20,7.1988,100.5951,30.7,7.1988,100.5951
120,120,2016,3,8,9,19.5,1.0,0,2016-03-08 16:00:00,100,15,7.1988,100.5951,29.7,7.1988,100.5951
121,121,2016,3,8,10,23.9,1.0,0,2016-03-08 17:00:00,100,15,7.1988,100.5951,29.7,7.1988,100.5951
122,122,2016,3,8,11,21.1,1.0,0,2016-03-08 18:00:00,100,15,7.1988,100.5951,29.7,7.1988,100.5951
123,123,2016,3,8,12,19.6,1.0,0,2016-03-08 19:00:00,100,19,7.1988,100.5951,26.4,7.1988,100.5951
124,124,2016,3,8,13,19.7,1.0,0,2016-03-08 20:00:00,100,19,7.1988,100.5951,26.4,7.1988,100.5951
125,125,2016,3,8,14,18.5,1.0,0,2016-03-08 21:00:00,100,19,7.1988,100.5951,26.4,7.1988,100.5951
126,126,2016,3,8,15,18.0,1.0,0,2016-03-08 22:00:00,95,21,7.1988,100.5951,25.3,7.1988,100.5951
127,127,2016,3,8,16,16.7,1.0,0,2016-03-08 23:00:00,95,21,7.1988,100.5951,25.3,7.1988,100.5951
128,128,2016,3,8,17,19.0,1.0,0,2016-03-09 00:00:00,95,21,7.1988,100.5951,25.3,7.1988,100.5951
129,129,2016,3,8,18,22.6,1.0,0,2016-03-09 01:00:00,85,22,7.1988,100.5951,24.6,7.1988,100.5951
130,130,2016,3,8,19,24.7,1.0,0,2016-03-09 02:00:00,85,22,7.1988,100.5951,24.6,7.1988,100.5951
131,131,2016,3,8,20,28.4,1.0,0,2016-03-09 03:00:00,85,22,7.1988,100.5951,24.6,7.1988,100.5951
132,132,2016,3,8,21,24.6,1.0,0,2016-03-09 04:00:00,90,22,7.1988,100.5951,23.4,7.1988,100.5951
133,133,2016,3,8,22,27.8,1.0,0,2016-03-09 05:00:00,90,22,7.1988,100.5951,23.4,7.1988,100.5951
134,134,2016,3,8,23,12.8,1.0,0,2016-03-09 06:00:00,90,22,7.1988,100.5951,23.4,7.1988,100.5951
135,135,2016,3,9,0,17.9,1.0,0,2016-03-09 07:00:00,80,22,7.1988,100.5951,24.9,7.1988,100.5951
136,136,2016,3,9,1,18.4,1.0,0,2016-03-09 08:00:00,80,22,7.1988,100.5951,24.9,7.1988,100.5951
137,137,2016,3,9,2,20.7,1.0,0,2016-03-09 09:00:00,80,22,7.1988,100.5951,24.9,7.1988,100.5951
138,138,2016,3,9,3,18.5,1.0,0,2016-03-09 10:00:00,85,21,7.1988,100.5951,28.9,7.1988,100.5951
139,139,2016,3,9,4,27.7,1.0,0,2016-03-09 11:00:00,85,21,7.1988,100.5951,28.9,7.1988,100.5951
140,140,2016,3,9,5,23.4,1.0,0,2016-03-09 12:00:00,85,21,7.1988,100.5951,28.9,7.1988,100.5951
141,141,2016,3,9,6,21.0,1.0,0,2016-03-09 13:00:00,100,15,7.1988,100.5951,31.0,7.1988,100.5951
142,142,2016,3,9,7,18.7,1.0,0,2016-03-09 14:00:00,100,15,7.1988,100.5951,31.0,7.1988,100.5951
143,143,2016,3,9,8,18.2,1.0,0,2016-03-09 15:00:00,100,15,7.1988,100.5951,31.0,7.1988,100.5951
144,144,2016,3,9,9,21.1,1.0,0,2016-03-09 16:00:00,100,7,7.1988,100.5951,29.8,7.1988,100.5951
145,145,2016,3,9,10,23.4,1.0,0,2016-03-09 17:00:00,100,7,7.1988,100.5951,29.8,7.1988,100.5951
146,146,2016,3,9,11,18.3,1.0,0,2016-03-09 18:00:00,100,7,7.1988,100.5951,29.8,7.1988,100.5951
147,147,2016,3,9,12,19.6,1.0,0,2016-03-09 19:00:00,70,7,7.1988,100.5951,26.3,7.1988,100.5951
148,148,2016,3,9,13,20.3,1.0,0,2016-03-09 20:00:00,70,7,7.1988,100.5951,26.3,7.1988,100.5951
149,149,2016,3,9,14,19.2,1.0,0,2016-03-09 21:00:00,70,7,7.1988,100.5951,26.3,7.1988,100.5951
150,150,2016,3,9,15,19.2,1.0,0,2016-03-09 22:00:00,60,12,7.1988,100.5951,24.3,7.1988,100.5951
151,151,2016,3,9,16,18.4,1.0,0,2016-03-09 23:00:00,60,12,7.1988,100.5951,24.3,7.1988,100.5951
152,152,2016,3,9,17,18.9,1.0,0,2016-03-10 00:00:00,60,12,7.1988,100.5951,24.3,7.1988,100.5951
153,153,2016,3,9,18,14.7,1.0,0,2016-03-10 01:00:00,55,9,7.1988,100.5951,23.8,7.1988,100.5951
154,154,2016,3,9,19,26.6,1.0,0,2016-03-10 02:00:00,55,9,7.1988,100.5951,23.8,7.1988,100.5951
155,155,2016,3,9,20,26.6,1.0,0,2016-03-10 03:00:00,55,9,7.1988,100.5951,23.8,7.1988,100.5951
156,156,2016,3,9,21,28.7,1.0,0,2016-03-10 04:00:00,55,7,7.1988,100.5951,22.8,7.1988,100.5951
157,157,2016,3,9,22,24.7,1.0,0,2016-03-10 05:00:00,55,7,7.1988,100.5951,22.8,7.1988,100.5951
158,158,2016,3,9,23,21.6,1.0,0,2016-03-10 06:00:00,55,7,7.1988,100.5951,22.8,7.1988,100.5951
159,159,2016,3,10,0,19.8,1.0,0,2016-03-10 07:00:00,45,11,7.1988,100.5951,25.1,7.1988,100.5951
160,160,2016,3,10,2,20.9,1.0,0,2016-03-10 09:00:00,45,11,7.1988,100.5951,25.1,7.1988,100.5951
161,161,2016,3,10,3,26.0,1.0,0,2016-03-10 10:00:00,50,13,7.1988,100.5951,29.4,7.1988,100.5951
162,162,2016,3,10,4,22.0,1.0,0,2016-03-10 11:00:00,50,13,7.1988,100.5951,29.4,7.1988,100.5951
163,163,2016,3,10,5,25.2,1.0,0,2016-03-10 12:00:00,50,13,7.1988,100.5951,29.4,7.1988,100.5951
164,164,2016,3,10,6,22.7,1.0,0,2016-03-10 13:00:00,65,10,7.1988,100.5951,30.7,7.1988,100.5951
165,165,2016,3,10,7,18.2,1.0,0,2016-03-10 14:00:00,65,10,7.1988,100.5951,30.7,7.1988,100.5951
166,166,2016,3,10,8,16.7,1.0,0,2016-03-10 15:00:00,65,10,7.1988,100.5951,30.7,7.1988,100.5951
167,167,2016,3,10,9,17.3,1.0,0,2016-03-10 16:00:00,70,5,7.1988,100.5951,29.6,7.1988,100.5951
168,168,2016,3,10,10,22.4,1.0,0,2016-03-10 17:00:00,70,5,7.1988,100.5951,29.6,7.1988,100.5951
169,169,2016,3,10,11,20.8,1.0,0,2016-03-10 18:00:00,70,5,7.1988,100.5951,29.6,7.1988,100.5951
170,170,2016,3,10,12,22.2,1.0,0,2016-03-10 19:00:00,55,11,7.1988,100.5951,26.3,7.1988,100.5951
171,171,2016,3,10,13,20.5,1.0,0,2016-03-10 20:00:00,55,11,7.1988,100.5951,26.3,7.1988,100.5951
172,172,2016,3,10,14,20.1,1.0,0,2016-03-10 21:00:00,55,11,7.1988,100.5951,26.3,7.1988,100.5951
173,173,2016,3,10,15,18.0,1.0,0,2016-03-10 22:00:00,70,17,7.1988,100.5951,24.9,7.1988,100.5951
174,174,2016,3,10,16,19.3,1.0,0,2016-03-10 23:00:00,70,17,7.1988,100.5951,24.9,7.1988,100.5951
175,175,2016,3,10,17,20.1,1.0,0,2016-03-11 00:00:00,70,17,7.1988,100.5951,24.9,7.1988,100.5951
176,176,2016,3,10,18,21.0,1.0,0,2016-03-11 01:00:00,65,13,7.1988,100.5951,24.0,7.1988,100.5951
177,177,2016,3,10,19,24.2,1.0,0,2016-03-11 02:00:00,65,13,7.1988,100.5951,24.0,7.1988,100.5951
178,178,2016,3,10,20,28.2,1.0,0,2016-03-11 03:00:00,65,13,7.1988,100.5951,24.0,7.1988,100.5951
179,179,2016,3,10,21,26.7,1.0,0,2016-03-11 04:00:00,75,12,7.1988,100.5951,22.6,7.1988,100.5951
180,180,2016,3,10,22,22.5,1.0,0,2016-03-11 05:00:00,75,12,7.1988,100.5951,22.6,7.1988,100.5951
181,181,2016,3,10,23,21.8,1.0,0,2016-03-11 06:00:00,75,12,7.1988,100.5951,22.6,7.1988,100.5951
182,182,2016,3,11,0,20.9,1.0,0,2016-03-11 07:00:00,80,14,7.1988,100.5951,25.2,7.1988,100.5951
183,183,2016,3,11,1,21.4,1.0,0,2016-03-11 08:00:00,80,14,7.1988,100.5951,25.2,7.1988,100.5951
184,184,2016,3,11,2,21.4,1.0,0,2016-03-11 09:00:00,80,14,7.1988,100.5951,25.2,7.1988,100.5951
185,185,2016,3,11,3,21.5,1.0,0,2016-03-11 10:00:00,80,18,7.1988,100.5951,29.4,7.1988,100.5951
186,186,2016,3,11,4,21.6,1.0,0,2016-03-11 11:00:00,80,18,7.1988,100.5951,29.4,7.1988,100.5951
187,187,2016,3,11,5,21.6,1.0,0,2016-03-11 12:00:00,80,18,7.1988,100.5951,29.4,7.1988,100.5951
188,188,2016,3,11,6,21.7,1.0,0,2016-03-11 13:00:00,85,14,7.1988,100.5951,31.4,7.1988,100.5951
189,189,2016,3,11,7,21.7,1.0,0,2016-03-11 14:00:00,85,14,7.1988,100.5951,31.4,7.1988,100.5951
190,190,2016,3,11,8,21.7,1.0,0,2016-03-11 15:00:00,85,14,7.1988,100.5951,31.4,7.1988,100.5951
191,191,2016,3,11,9,21.6,1.0,0,2016-03-11 16:00:00,90,16,7.1988,100.5951,30.0,7.1988,100.5951
192,192,2016,3,11,10,21.6,1.0,0,2016-03-11 17:00:00,90,16,7.1988,100.5951,30.0,7.1988,100.5951
193,193,2016,3,11,11,21.6,1.0,0,2016-03-11 18:00:00,90,16,7.1988,100.5951,30.0,7.1988,100.5951
194,194,2016,3,11,12,21.5,1.0,0,2016-03-11 19:00:00,85,21,7.1988,100.5951,26.8,7.1988,100.5951
195,195,2016,3,11,13,21.6,1.0,0,2016-03-11 20:00:00,85,21,7.1988,100.5951,26.8,7.1988,100.5951
196,196,2016,3,11,14,21.6,1.0,0,2016-03-11 21:00:00,85,21,7.1988,100.5951,26.8,7.1988,100.5951
197,197,2016,3,11,15,21.6,1.0,0,2016-03-11 22:00:00,75,25,7.1988,100.5951,25.7,7.1988,100.5951
198,198,2016,3,11,16,21.6,1.0,0,2016-03-11 23:00:00,75,25,7.1988,100.5951,25.7,7.1988,100.5951
199,199,2016,3,11,17,21.6,1.0,0,2016-03-12 00:00:00,75,25,7.1988,100.5951,25.7,7.1988,100.5951
200,200,2016,3,11,18,21.7,1.0,0,2016-03-12 01:00:00,70,26,7.1988,100.5951,25.7,7.1988,100.5951
201,201,2016,3,11,19,21.8,1.0,0,2016-03-12 02:00:00,70,26,7.1988,100.5951,25.7,7.1988,100.5951
202,202,2016,3,11,20,21.8,1.0,0,2016-03-12 03:00:00,70,26,7.1988,100.5951,25.7,7.1988,100.5951
203,203,2016,3,11,21,21.8,1.0,0,2016-03-12 04:00:00,75,27,7.1988,100.5951,26.0,7.1988,100.5951
204,204,2016,3,11,22,21.8,1.0,0,2016-03-12 05:00:00,75,27,7.1988,100.5951,26.0,7.1988,100.5951
205,205,2016,3,11,23,21.7,1.0,0,2016-03-12 06:00:00,75,27,7.1988,100.5951,26.0,7.1988,100.5951
206,206,2016,3,12,0,21.7,1.0,0,2016-03-12 07:00:00,95,24,7.1988,100.5951,25.5,7.1988,100.5951
207,207,2016,3,12,1,21.7,1.0,0,2016-03-12 08:00:00,95,24,7.1988,100.5951,25.5,7.1988,100.5951
208,208,2016,3,12,2,21.6,1.0,0,2016-03-12 09:00:00,95,24,7.1988,100.5951,25.5,7.1988,100.5951
209,209,2016,3,12,3,21.5,1.0,0,2016-03-12 10:00:00,110,27,7.1988,100.5951,28.9,7.1988,100.5951
210,210,2016,3,12,4,21.6,1.0,0,2016-03-12 11:00:00,110,27,7.1988,100.5951,28.9,7.1988,100.5951
211,211,2016,3,12,5,21.7,1.0,0,2016-03-12 12:00:00,110,27,7.1988,100.5951,28.9,7.1988,100.5951
212,212,2016,3,12,6,21.8,1.0,0,2016-03-12 13:00:00,145,21,7.1988,100.5951,30.9,7.1988,100.5951
213,213,2016,3,12,7,21.7,1.0,0,2016-03-12 14:00:00,145,21,7.1988,100.5951,30.9,7.1988,100.5951
214,214,2016,3,12,8,21.7,1.0,0,2016-03-12 15:00:00,145,21,7.1988,100.5951,30.9,7.1988,100.5951
